Date,Ticker,Open,High,Low,Close,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized
2020-04-06,AAPL,60.568149922006974,63.51568523881815,60.20121917390235,63.36119079589844,201820400,0.08723774258898476,60.28811187744141,60.64659538269043,60.272964577575564,60.745705929512965,69.27122350804228,-0.7962004387338055,-1.0904916646299416,0.2942912258961361,0.06503026067600448,1.0323233846544657
2020-04-07,AAPL,65.37207245676143,65.58934152567265,62.52351377225885,62.627315521240234,202887200,-0.011582409759661738,60.59107284545898,60.33385715484619,60.70102838551459,60.9249068430108,68.05746099431528,-0.5526201103661492,-0.9829173537771833,0.43029724341103404,0.06289796448898168,0.998474232060104
2020-04-08,AAPL,63.4263318411564,64.54403084792533,63.06181768868783,64.23020935058594,168895200,0.025594164718781176,61.087155151367185,60.22087841033935,61.34269765189119,61.23969755801796,69.32184021974462,-0.22761698226286597,-0.8318572794743199,0.6042402972114539,0.06273575545079958,0.9958992434074833
2020-04-09,AAPL,64.86512738575412,65.19584902236409,63.89951332637289,64.6937255859375,161834800,0.007216483334525181,61.31769485473633,60.45938491821289,61.95197545808143,61.56865260829601,69.69540105305974,0.06658467798584411,-0.6521688879822871,0.7187535659681312,0.058258106573483646,0.92481877108161
2020-04-13,AAPL,64.77098217772529,66.07215077341053,64.17229875609489,65.96351623535156,131022800,0.019627724913249933,61.933515548706055,60.402415084838864,62.68134650849417,61.98721104896797,70.74630872321183,0.39761959547885084,-0.44221119129005954,0.8398307867689103,0.05186378952901945,0.8233121348590872
2020-04-14,AAPL,67.59298426311395,69.58456326372355,67.12224446160415,69.29487609863281,194994800,0.050503066746703906,62.71180114746094,60.94364185333252,63.88380643397392,62.68317914893605,73.35676861574868,0.9181956641413436,-0.17012982020377893,1.0883254843451224,0.043131243110849656,0.6846872580502564
2020-04-15,AAPL,68.17234288135833,69.1210568119712,67.74506136385055,68.66239166259766,131154400,-0.00912743440272401,63.4393913269043,61.32469711303711,64.7526401119055,63.252627959760964,72.04233960197733,1.2651360402571257,0.116923351888402,1.1482126883687236,0.042520957064703976,0.6749992674099703
2020-04-16,AAPL,69.3745233735621,69.5724759670409,68.16026433690568,69.20795440673828,157125200,0.007945583177782156,64.54453544616699,61.80774478912353,65.56269725642055,63.819801907092135,72.5000682618801,1.5660585932678046,0.40675040016428254,1.159308193103522,0.04188122604919488,0.664843852371899
2020-04-17,AAPL,68.72516946310567,69.27074378183441,66.83497575491855,68.26891326904297,215250000,-0.013568398975882578,65.45873107910157,62.26665325164795,66.0547365314428,64.2435267987065,70.3646335047002,1.7090680401321734,0.6672139281578607,1.0418541119743128,0.04202075909144437,0.6670588707487096
2020-04-20,AAPL,67.09809629652644,67.9985265094596,66.83255101061553,66.85186004638672,130015200,-0.020756932471910683,66.31619529724121,62.84227886199951,66.19966807961441,64.49193948896176,67.15036257285735,1.6885946369777542,0.8714900699218395,0.8171045670559147,0.03918169123002724,0.6219900656494353
2020-04-21,AAPL,66.69494844279068,66.92911009651182,64.07571939662287,64.78544616699219,180991600,-0.030910342329453555,66.45862083435058,63.373366355895996,65.942536822774,64.51989250591704,62.65562878132182,1.4884688448454995,0.9948858249065715,0.49358301993892795,0.03964686701231553,0.6293745022646238
2020-04-22,AAPL,66.05041238241853,67.0860355273564,65.71003990834832,66.6515121459961,116862400,0.028803783710833697,66.86104049682618,63.72605667114258,66.0714414269962,64.72290390021028,64.93800189801846,1.4635724892795565,1.0886231577811685,0.37494933149838805,0.03384541260724672,0.5372792686748703
2020-04-23,AAPL,66.59596648415703,68.01541990436723,66.35456304172806,66.3931884765625,124814400,-0.003875736065338642,67.07733840942383,64.08224678039551,66.12994089055371,64.88197862176764,64.3516704262847,1.4067808924650507,1.152254704717945,0.25452618774710567,0.03381777517701146,0.5368405380711939
2020-04-24,AAPL,66.91705617630512,68.31960998543786,66.86877252729914,68.30995178222656,126161200,0.028869878818076344,67.43896102905273,64.37832794189453,66.5263065072215,65.20845225609706,66.75059777202806,1.499158555897381,1.2216354749538323,0.2775230809435487,0.032493758740104864,0.5158224287282936
2020-04-27,AAPL,68.02751680090847,68.68896753125865,67.58092613126625,68.35824584960938,117087600,0.0007069843576639201,67.67843399047851,64.80597476959228,66.85938638765566,65.50843259833633,66.81119872558625,1.558302308339023,1.2889688416308704,0.2693334667081526,0.03063743677796671,0.4863542311377836
2020-04-28,AAPL,68.81931364694016,69.00036629064134,67.1584635837108,67.25019073486328,112004800,-0.016209531139576905,67.47396545410156,65.09288330078125,66.93044172351159,65.67431432562461,63.93203471447978,1.498489714251292,1.330873016154955,0.16761669809633717,0.030626762603390353,0.48618478386950403
2020-04-29,AAPL,68.73481211774124,69.92734583940624,68.53203408860236,69.45902252197266,137280800,0.03284498918103873,67.55362854003906,65.49650993347169,67.39018368686814,66.0347627252768,66.98623916780556,1.6107542949006728,1.3868492719040986,0.22390502299657422,0.031198355165277424,0.49525853448954893
2020-04-30,AAPL,69.99735834734561,71.10057413486881,69.60870223992275,70.92434692382812,183064000,0.021096242772375984,67.72526779174805,66.13490161895751,68.03275882086086,66.50043741085312,68.86953233116708,1.797246675957453,1.4689287527147696,0.3283179232426834,0.028020392037433194,0.4448099338174961
2020-05-01,AAPL,69.10174923798432,72.17964374552773,69.0051893150792,69.78250885009766,240616800,-0.016099380865033375,67.87662734985352,66.66767921447754,68.350895189813,66.81301564316213,65.7232521405048,1.8317906988130943,1.5415011419344347,0.29028955687865965,0.028582744494633237,0.4537370023230006
2020-05-04,AAPL,69.80666159250394,70.89780288941466,69.11866006272429,70.76985931396484,133568000,0.014148967701751003,68.26842727661133,67.29231128692626,68.79070684874969,67.18985789752429,67.12196205157285,1.916742996472152,1.6165495128419782,0.30019348363017384,0.028078254080926544,0.4457284652820966
2020-05-05,AAPL,71.2285073158129,72.66244451792257,71.08366376030753,71.83201599121094,147751200,0.015008602356179956,68.9730842590332,67.71585254669189,69.34367214737901,67.63196819216111,68.60610318352497,2.0461882865953527,1.7024772675926532,0.3437110190026995,0.021515907431461156,0.3415544417731963
2020-05-06,AAPL,72.53208591439893,73.2031872790944,72.14825527383692,72.57312774658203,142333600,0.010317290210284158,69.5652458190918,68.21314315795898,69.93084589268865,68.10255481639167,69.63603297792076,2.183407177728938,1.7986632496199102,0.3847439281090279,0.021099827881204302,0.3349493836796009
2020-05-07,AAPL,73.19837114485792,73.66911092684012,72.89661676334377,73.32389831542969,115215200,0.010345021527379483,70.25831680297851,68.66782760620117,70.5477645150052,68.59982562582387,70.68523013507215,2.325923252596624,1.9041152502152532,0.42180800238137084,0.02068711492398191,0.328397768593614
2020-05-08,AAPL,73.98231154076618,75.122398042806,73.65553308459083,75.06914520263672,133838400,0.023801883523693945,70.93423614501953,69.18659858703613,71.3698337309382,69.21595129980605,73.01916284616316,2.550296872026877,2.033351574577578,0.5169452974492987,0.02103236061362866,0.33387837400974774
