Date,Stock_symbol,Close,High,Low,Open,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized,AvgSentiment,AvgConfidence,HeadlineCount,Tomorrow_Close,TomorrowUp
2021-09-13,MSFT,285.56597900390625,287.0563743400453,282.7679114864811,286.1044357072228,23652900,0.0043288175476172,288.4534454345703,287.80811767578126,287.196973713294,286.20317750323824,51.134367413302414,1.9835441968718897,2.986222767631139,-1.0026785707592492,0.0093897636698623,0.1490578772407493,0,0,0,288.2582702636719,1
2021-09-14,MSFT,288.2582702636719,289.7967304480166,286.6332755453167,288.0371068920759,21853400,0.0094279131889474,288.08806762695315,288.0846969604492,287.3899367224536,286.39890062327953,57.350055520227585,1.9229044249954657,2.773559099104004,-0.8506546741085388,0.0095199831015924,0.1511250466341064,0,0,0,293.0948181152344,1
2021-09-15,MSFT,293.0948181152344,293.57558514343583,290.2102159460255,291.594827334741,28356300,0.0167785224241387,288.3707672119141,288.676042175293,288.42718788477737,287.03660705108473,65.7728243843944,2.239302672510405,2.6667078137852847,-0.4274051412748796,0.0100220902276732,0.1590957501568439,0,0,0,293.47930908203125,1
2021-09-16,MSFT,293.47930908203125,293.56584359142914,289.1908771132442,292.0754781345562,19550800,0.0013118313359115,288.69671936035155,289.37267150878904,289.34575537518714,287.65019772069866,66.34188887706054,2.492345562672483,2.6318353635627245,-0.1394898008902414,0.0098370229934398,0.1561578988911962,0,0,0,288.3352355957031,0
2021-09-17,MSFT,288.3352355957031,292.78714332382805,288.0083175119213,292.4698499713523,41372500,-0.0175278914974217,288.5736480712891,289.52171020507814,289.16202450619005,287.71543942308006,53.520947250616175,2.2518423003553494,2.55583675092125,-0.3039944505659004,0.0098163022546402,0.1558289673601248,0,0,0,282.9795227050781,0
2021-09-20,MSFT,282.9795227050781,287.22951707140544,278.38339008801586,284.9314360910258,38278700,-0.0185746042434253,287.915966796875,289.03806762695314,288.0379332696242,287.2643997356513,43.98919201111577,1.610515442018766,2.3667724891407533,-0.7562570471219874,0.0088085723500749,0.139831751062908,0,0,0,283.46026611328125,1
2021-09-21,MSFT,283.46026611328125,286.09488973494166,282.7583649379166,284.3160456232451,22364100,0.0016988628845209,287.39866638183594,288.5645156860352,287.2056301502891,286.90210129542555,44.93714875556628,1.1280478283978257,2.119027556992168,-0.9909797285943424,0.0088217055295797,0.1400402338242688,0,0,0,287.0947570800781,1
2021-09-22,MSFT,287.0947570800781,288.67168664091787,283.18133670640134,285.3159429755358,26626300,0.012821871003763,287.24193115234374,288.3702865600586,287.1854714102507,286.92044946539244,51.60562364100279,1.0271217942410544,1.900646404441945,-0.8735246102008909,0.0092968203225699,0.1475824473430276,0,0,0,288.0371398925781,1
2021-09-23,MSFT,288.0371398925781,289.32559200827507,286.08522692976766,287.3544589280449,18604600,0.0032824800497388,287.46404418945315,288.2525009155273,287.34032022521933,287.02680093464824,53.18864749554091,1.0115194357792916,1.7228210107094146,-0.711301574930123,0.0093307015985006,0.1481202959243141,0,0,0,287.8351745605469,0
2021-09-24,MSFT,287.8351745605469,288.26784720291187,285.50824964587054,286.7582613035244,14999000,-0.0007011780915008,287.8140472412109,288.26499633789064,287.4302937407334,287.10378889901955,52.79010080471962,0.9716568841639628,1.5725881854003243,-0.6009313012363615,0.009072033485259,0.1440140669258764,0,0,0,282.8544616699219,0
2021-09-27,MSFT,282.8544616699219,285.0659780697312,281.67176431973326,284.7486847699523,23571700,-0.0173040452690652,287.5428955078125,287.99817047119143,286.5983242733131,286.69909106767693,44.02833086993367,0.5320307013481056,1.3644766885898807,-0.8324459872417751,0.0098491143629599,0.1563498434317575,0,0,0,272.6141052246094,0
2021-09-28,MSFT,272.6141052246094,279.59485135493725,271.87373461890644,278.6525374846611,43186200,-0.0362036235343621,285.9784790039063,287.0332733154297,284.0557389917306,285.3576638445276,32.19641406368822,-0.6353633258556215,0.9645086857007804,-1.5998720115564018,0.0120944639088422,0.1919936624606566,0,0,0,273.0755615234375,1
2021-09-29,MSFT,273.0755615234375,275.73899921823397,272.123652582752,274.1332544262429,26353700,0.0016927088143436,283.97655334472654,286.1736602783203,282.05934308840455,284.1879398139476,33.06928203423246,-1.5059363395605487,0.4704196806485145,-1.976356020209063,0.0121323586182105,0.1925952223226183,0,0,0,271.07574462890625,0
2021-09-30,MSFT,271.07574462890625,276.75838613921286,270.7872667519901,274.71993825460197,32343600,-0.007323309648709,281.73619689941404,285.2164581298828,280.0623251866776,282.93915932013414,31.195039570235764,-2.330377098698648,-0.0897396752209179,-2.2406374234777298,0.0121506037007518,0.1928848540289426,0,0,0,277.9794006347656,1
2021-10-01,MSFT,277.9794006347656,278.8255549921346,270.46982472863607,271.2678847944345,30086300,0.0254676271951599,280.7006134033203,284.6371307373047,279.68361163178446,282.46680135009905,43.16950284100885,-2.3990304668015483,-0.5515978335370441,-1.8474326332645044,0.0137556175628758,0.2183636592088917,0,0,0,272.21990966796875,0
2021-10-04,MSFT,272.21990966796875,276.68144205400307,269.4699361794418,276.3448992444517,31350700,-0.0207191286607751,279.62465209960936,283.7703094482422,278.3265749110907,281.4909069041819,37.332231302717325,-2.8849259124751256,-1.0182634493246605,-1.8666624631504651,0.0143680254954377,0.228085333751784,0,0,0,277.6524963378906,1
2021-10-05,MSFT,277.6524963378906,279.2293964365477,273.12365122676954,273.12365122676954,24993000,0.0199566103616304,279.0438751220703,283.2212707519531,278.20401517050885,281.1253439931065,44.90036532190994,-2.7993678416845,-1.3744843277966283,-1.4248835138878715,0.0152553544452465,0.2421712441455967,0,0,0,281.835205078125,1
2021-10-06,MSFT,281.835205078125,282.3352215175468,274.5275704532508,274.7871740588591,28002600,0.0150645457735925,278.517919921875,282.8799255371094,278.8642315173481,281.1929498107273,49.91551016282272,-2.366770162024352,-1.5729414946421734,-0.7938286673821786,0.0157148713323924,0.2494658485853317,0,0,0,283.5082702636719,1
2021-10-07,MSFT,283.5082702636719,285.2294241243567,282.61405079814455,283.82556353271264,20430500,0.0059363243320971,278.0650329589844,282.76453857421876,279.7086021984979,281.41345652053155,51.80513442209585,-1.867404726839311,-1.631834141081601,-0.2355705857577099,0.0156470933689093,0.2483899067708518,0,0,0,283.5082702636719,0
2021-10-08,MSFT,283.5082702636719,285.2294241243567,282.4602018561691,284.8255669837104,17685700,0.0,277.63234252929686,282.7231948852539,280.39945093762043,281.6129625913068,51.80513442209585,-1.4548830357189215,-1.5964439200090652,0.1415608842901434,0.0156046553313649,0.2477162238100195,0,0,0,282.912109375,0
2021-10-11,MSFT,282.912109375,286.5082365093531,281.4890287428217,281.65250240514854,19298600,-0.0021027989346392,277.6381072998047,282.5905014038086,280.8562979262349,281.73669085642047,51.00980716188533,-1.162659410880906,-1.5096870181834334,0.3470276073025276,0.0155763623747176,0.2472670870471578,0,0,0,281.6140441894531,0
2021-10-12,MSFT,281.6140441894531,284.07556854608913,281.10443241273595,283.979409290472,17974100,-0.0045882277305645,278.53810119628906,282.25829010009767,280.9940699740927,281.7250102214712,49.237311820663685,-1.0240089570954751,-1.412551405965842,0.3885424488703668,0.0154278394741719,0.2449093590941073,0,0,0,284.9120788574219,1
2021-10-13,MSFT,284.9120788574219,285.8447678202036,282.20054649011644,283.565937401779,23416300,0.0117111867679084,279.7217529296875,281.84915313720705,281.7064352256071,282.02854056775226,53.64463431281285,-0.6406189818177381,-1.2581649211362211,0.617545939318483,0.0151588730843542,0.2406396500231526,0,0,0,291.1044006347656,1
2021-10-14,MSFT,291.1044006347656,291.60438772035315,286.37364073387175,287.7005622674281,27262900,0.0217341497144547,281.72461853027346,281.73040771484375,283.41515620909047,282.8929081931821,60.56725058777864,0.1610326674536963,-0.9743254034182376,1.1353580708719342,0.0160084514516745,0.2541262884982913,0,0,0,292.50823974609375,1
2021-10-15,MSFT,292.50823974609375,292.7390278517721,288.9601770620516,290.71017592364666,25384800,0.0048224592560848,283.17750244140626,281.9390579223633,285.0684441249092,283.8086540553642,61.95439984040374,0.89925935690394,-0.5996084513538021,1.4988678082577422,0.0155138029846602,0.2462739875175756,0,0,0,295.4697570800781,1
2021-10-18,MSFT,295.4697570800781,296.3543518258326,291.0466953202489,291.8928498378823,22729300,0.0101245603766755,285.5024871826172,282.5635696411133,286.9595919349399,284.9192352958131,64.76993648415998,1.7036405179374017,-0.1389586574955614,1.842599175432963,0.0149408399790976,0.2371784817786225,0,0,0,296.3736572265625,1
2021-10-19,MSFT,296.3736572265625,297.4024763811832,295.4024984250073,296.48903662007575,17682100,0.0030591968376627,287.3746032714844,283.20923919677733,288.6712401697804,286.01013262255117,65.6065471250952,2.3865449661254843,0.3661420672286477,2.0204028988968368,0.0149412064082979,0.237184298661845,0,0,0,295.5851135253906,0
2021-10-20,MSFT,295.5851135253906,297.7870341774877,294.3351019599555,297.31586265453666,16537100,-0.0026606403165213,288.7495941162109,283.63375701904295,289.9283080526186,286.92203556567875,64.17480594757329,2.831483199044044,0.8592102935917271,1.972272905452317,0.0147694537351796,0.2344578095013564,0,0,0,298.8062744140625,1
2021-10-21,MSFT,298.8062744140625,299.0562532662077,294.5755019170204,295.35437134682337,16918100,0.0108975748144204,290.27939453125,284.1722137451172,291.5424837546993,288.0538678369534,67.31289409134976,3.4047726182441806,1.3683227585222175,2.036449859721963,0.0149135846864596,0.2367458174212407,0,0,0,297.26788330078125,0
2021-10-22,MSFT,297.26788330078125,299.1236370552111,295.96018167739544,298.46017618446604,17449300,-0.0051484565252115,291.6553558349609,284.6438491821289,292.58346549035053,288.9313931192227,64.41103773150564,3.69240950894266,1.8331401086063064,1.859269400336354,0.0149880568151326,0.2379280258136861,0,0,0,296.27752685546875,0
2021-10-25,MSFT,296.27752685546875,297.49866468087276,294.6717518892406,297.46019509805154,17554500,-0.0033315285671491,292.9918975830078,285.31500244140625,293.2551130112811,289.6310249036271,62.54182950978181,3.796684513038315,2.2258489894927083,1.5708355235456066,0.0143673859889534,0.2280751819010673,0,0,0,298.1813049316406,1
2021-10-26,MSFT,298.1813049316406,300.3832260837612,296.7294084953105,299.03708430610516,28107300,0.0064256580523591,294.64862365722655,286.59336242675784,294.15078426952823,290.44533728724747,64.66466376430725,3.986982730152135,2.578075737624594,1.4089069925275417,0.0111342476700455,0.1767507022244447,0,0,0,310.7389831542969,1
2021-10-27,MSFT,310.7389831542969,313.55627098080305,303.8447708537641,303.8447708537641,52588700,0.0421142372609011,297.23131408691404,288.4765335083008,297.16682043039526,292.3780654650617,74.8068188480522,5.092393183200784,3.080939226739832,2.0114539564609517,0.013910609231002,0.2208240756637853,0,0,0,311.87353515625,1
2021-10-28,MSFT,311.87353515625,312.37352223466706,308.9985287602132,311.8542856977465,26297900,0.0036511415157387,299.3082275390625,290.516423034668,299.84076856236885,294.2347768642225,75.4912686306239,5.990928106022011,3.662937002596268,2.327991103425743,0.0135452958336804,0.2150249052643062,0,0,0,318.8638610839844,1
2021-10-29,MSFT,318.8638610839844,319.22924865393935,311.4408183451514,311.6619817016203,34766000,0.0224139759862349,301.94378967285155,292.5606460571289,303.299512657208,296.5804039327713,79.2345876602927,7.184268611230891,4.367203324323193,2.817065286907698,0.0133433093995535,0.2118184700268559,0,0,0,316.700439453125,0
2021-11-01,MSFT,316.700439453125,318.73888677742633,313.81583753903345,318.61388266615893,27073200,-0.0067847815161767,304.0668579101563,294.78467254638673,305.7360448019202,298.4965977918526,75.3964938428186,7.864769348619632,5.066716529182481,2.7980528194371503,0.0121301855811381,0.1925607264285184,0,0,0,320.3158264160156,1
2021-11-02,MSFT,320.3158264160156,320.62352433879016,317.30622029819705,317.60429349098206,26487100,0.0114157939570076,306.46107482910156,296.91783905029297,308.38691418630117,300.5746195655824,77.36935289928567,8.596705133087937,5.772714249963573,2.823990883124364,0.0118210784638124,0.1876538030629756,0,0,0,321.15240478515625,1
2021-11-03,MSFT,321.15240478515625,322.0177796478746,317.9312595271054,321.05624550181125,21500100,0.0026117297371817,309.01780395507814,298.88369903564455,310.7079124770021,302.5344086341132,77.81269616509682,9.138926542012086,6.445956708373276,2.69296983363881,0.0117146038900606,0.1859635716043822,0,0,0,323.49853515625,1
2021-11-04,MSFT,323.49853515625,323.59469443504923,316.8351108815185,320.0851008365663,23992200,0.0073053489126548,311.4870300292969,300.8832122802734,313.03348023686533,304.530992112412,79.05210267828895,9.646752273284733,7.086115821355568,2.560636451929165,0.0117144287961414,0.1859607920745847,0,0,0,323.13311767578125,0
2021-11-05,MSFT,323.13311767578125,325.75811609186775,321.556217155061,325.4888877422965,22570100,-0.0011295800158485,314.07355346679685,302.8644546508789,314.86977795303187,306.3026231184472,78.31827478392651,9.905536824719832,7.650000022028421,2.2555368026914104,0.0117510140959504,0.1865415657041963,0,0,0,324.0273132324219,1
2021-11-08,MSFT,324.0273132324219,324.6619291544204,321.57541342152103,324.32538640649415,20897000,0.0027672668251164,316.84853210449216,304.92021484375,316.5347843674664,307.99068884358763,78.83600825837098,10.066736482644956,8.13334731415173,1.9333891684932265,0.0116102089837815,0.184306353843444,0,0,0,323.02740478515625,0
2021-11-09,MSFT,323.02740478515625,325.6908437786289,321.6620134005641,324.14275856066826,21307400,-0.003085877043175,319.33314208984376,306.99088287353516,317.7152608070463,309.42275702849895,76.63238590118365,9.99854709083695,8.506387269488775,1.4921598213481762,0.0115367971702127,0.1831409774314602,0,0,0,318.0754699707031,0
2021-11-10,MSFT,318.0754699707031,321.7581620227062,317.2293446076053,321.7004723239425,25500900,-0.0153297668900465,320.06679077148436,308.64905242919923,317.78075338225665,310.2468249277565,66.69035839955959,9.436152658029982,8.692340347197016,0.7438123108329666,0.0124937466740979,0.1983320798586203,0,0,0,319.6427307128906,1
2021-11-11,MSFT,319.6427307128906,320.9311827118845,317.7966019223306,318.50812767039145,16849800,0.0049273235132902,320.8437103271484,310.07596893310546,318.11929471509916,311.1416730977693,68.10091917013145,9.013019384888196,8.756476154735253,0.2565432301529426,0.011902198600965,0.188941545318326,0,0,0,323.7677001953125,1
2021-11-12,MSFT,323.7677001953125,324.258091880674,320.9504128741325,321.07541697774906,23831000,0.0129049375633292,321.33409423828124,311.6389419555664,319.1462775296834,312.3441518689639,71.51941402113029,8.907849635185244,8.786750850825252,0.121098784359992,0.0120410759320907,0.1911461546037442,0,0,0,323.1427307128906,0
2021-11-15,MSFT,323.1427307128906,324.88310486387337,321.1811931834564,324.5561868329157,16723000,-0.0019303021334273,321.9783233642578,313.02259063720703,319.8729053811756,313.37258794933786,70.29034800907942,8.674082611775361,8.764217203015274,-0.0901345912399129,0.0120809978549721,0.1917798954825672,0,0,0,326.450439453125,1
2021-11-16,MSFT,326.450439453125,327.5658224885891,322.6043031971898,322.76774755560007,20886800,0.0102360611143477,322.59178466796874,314.5264297485352,321.06882066698455,314.6180976163652,72.94079669463467,8.65594467115352,8.742562696642924,-0.086618025489404,0.0121406801519301,0.1927273225751104,0,0,0,326.67193603515625,1
2021-11-17,MSFT,326.67193603515625,329.6292527687157,325.59305251737624,326.49855034066394,19053400,0.0006784998739848,323.14373779296875,316.0807708740234,322.087568915743,315.7660822276786,73.11376885720426,8.560760032809526,8.706202163876245,-0.1454421310667193,0.0120536875103245,0.1913463572016236,0,0,0,328.7430114746094,1
2021-11-18,MSFT,328.7430114746094,329.87971962558396,324.7453511615108,325.7664394516795,22463500,0.0063399245879212,323.6681854248047,317.5776077270508,323.29764938099146,317.00198025119585,74.73973917410433,8.553840649985773,8.675729861098151,-0.1218892111123786,0.0119807853019139,0.1901890705207325,0,0,0,330.5154724121094,1
2021-11-19,MSFT,330.5154724121094,332.4324456190178,329.63890158471446,330.06275288893943,21963400,0.0053916307742922,324.4064208984375,319.2399871826172,324.6099808411947,318.2889795046162,76.07335263846795,8.592332710878964,8.659050431054315,-0.066717720175351,0.0117472511413046,0.1864818306510707,0,0,0,327.3558654785156,0
2021-11-22,MSFT,327.3558654785156,336.8346949958714,327.0861445993955,331.9700474366429,31031100,-0.0095596339576324,324.73927612304686,320.79390411376954,325.10923259343485,319.1524924545114,69.07268370664207,8.27252357059831,8.581745058963113,-0.3092214883648037,0.012068483471563,0.191581235804695,0,0,0,325.28485107421875,0
2021-11-23,MSFT,325.28485107421875,326.9898989068096,321.31608766747587,324.67797163532214,30427600,-0.0063264924282616,324.96502075195315,322.1490814208984,325.1411632263046,319.7365266087692,64.85945510379312,7.762477954701183,8.417891638110728,-0.6554136834095452,0.0123270829426043,0.1956863751419844,0,0,0,325.50634765625,1
2021-11-24,MSFT,325.50634765625,325.74717091105794,321.65317557932343,323.9361753313232,21661300,0.0006809311325128,325.70810852050784,322.88744964599607,325.2075603953856,320.286033375196,65.10461267476066,7.292077521955775,8.192728814879738,-0.9006512929239623,0.0085696764359395,0.1360393959947178,0,0,0,317.57855224609375,0
2021-11-26,MSFT,317.57855224609375,325.52572257561656,316.07581693557444,322.07714523413784,24217200,-0.0243552713095732,325.50169067382814,323.1727005004883,323.82046800460523,320.0281780295672,51.30751128019675,6.208012847946691,7.795785621493128,-1.5877727735464378,0.0104330123849907,0.1656189371756544,0,0,0,324.27337646484375,1
2021-11-29,MSFT,324.27337646484375,326.585274135935,322.4527383080336,322.64540869619697,28563500,0.0210808449481252,325.55225830078126,323.44317626953125,323.90281499737586,320.4324826424507,59.17557093709872,5.821987894615404,7.401026076117584,-1.57903818150218,0.0102920252334214,0.1633808355290082,0,0,0,318.455078125,0
2021-11-30,MSFT,318.455078125,325.38115820776426,316.9138032094252,323.0114652960252,42885600,-0.0179425717993674,325.0834930419922,323.530908203125,322.9123173842166,320.2441584026935,51.40189715986498,4.989061492164751,6.918633159327018,-1.929571667162267,0.0110075849807139,0.1747399943662725,0,0,0,317.9638671875,0
2021-12-01,MSFT,317.9638671875,326.82617807734675,317.29922179827355,322.82851641408257,33337600,-0.0015424810946402,324.2348358154297,323.4133102416992,322.01259916663173,320.02698781077027,50.795212019987424,4.240443506715735,6.382995228804762,-2.142551722089027,0.0106979875817015,0.1698252880202374,0,0,0,317.3954772949219,0
2021-12-02,MSFT,317.3954772949219,321.2486502191634,315.76750938263973,318.1757424602907,30766000,-0.0017875927148758,323.30718994140625,323.2254638671875,321.1731224626845,319.77636776164184,50.05895576664467,3.5602536576629404,5.818446914576398,-2.258193256913458,0.0106798797953142,0.1695378358227892,0,0,0,311.1533508300781,0
2021-12-03,MSFT,311.1533508300781,320.48766443659116,306.35614003561716,319.8037050877299,41779300,-0.0196667152224213,321.5482238769531,322.6082046508789,319.3513458022106,318.95512805387386,42.73334257090928,2.48882128120772,5.152521787902663,-2.6637005066949433,0.0113215589295424,0.1797241762867915,0,0,0,314.21661376953125,1
2021-12-06,MSFT,314.21661376953125,315.43037261838606,307.51210127524547,312.05884639145665,30032600,0.0098448656628029,319.9183380126953,322.1623794555664,318.41775815990525,318.5038409791746,46.84434794371817,1.8653801805087935,4.4950934664238895,-2.629713285915096,0.0116219331730592,0.1844924695783599,0,0,0,322.6261901855469,1
2021-12-07,MSFT,322.6261901855469,323.47386355690173,317.98310963695894,319.46658948224007,31021900,0.0267636275342963,319.44537048339845,322.09232330322266,319.1829276191128,318.8964456654958,56.150769376475125,2.0265206826005056,4.001378909659213,-1.9748582270587072,0.013199220285362,0.2095311262501625,0,0,0,322.67431640625,1
2021-12-08,MSFT,322.67431640625,323.18486061373886,318.657370926668,323.0018325584716,24761000,0.0001491702228992,319.18431701660154,322.07466888427734,319.8177255804104,319.25624287890093,56.19803215044281,2.1335152396503645,3.6278061756574433,-1.4942909360070789,0.0131809503873521,0.2092411006104861,0,0,0,320.87286376953125,0
2021-12-09,MSFT,320.87286376953125,324.1384113416441,319.92882616536804,322.1347750888197,22214200,-0.0055828820117517,318.72096862792966,322.21453857421875,320.0095688875233,319.41020677324667,53.857941126782904,2.0493236966361223,3.3121096798531795,-1.2627859832170572,0.0127565988051617,0.2025047280808905,0,0,0,329.9664001464844,1
2021-12-10,MSFT,329.9664001464844,330.40950670555475,322.50087922237924,322.68390724843727,38095700,0.0283399981853391,319.9597534179687,322.73072204589846,321.819901843698,320.41555852307886,62.37489038255637,2.6854178545825675,3.1867713147990573,-0.5013534602164897,0.014177874972972,0.2250667877871031,0,0,0,326.9416809082031,0
2021-12-13,MSFT,326.9416809082031,331.1705518397965,326.6334200526802,328.17469493292174,28899400,-0.0091667492112483,320.22658386230466,322.889421081543,322.75113440088074,321.03709398832876,58.50651789851489,2.9118910265058844,3.131795257140423,-0.2199042306345386,0.0141175192704437,0.2241086707125372,0,0,0,316.2876281738281,0
2021-12-14,MSFT,316.2876281738281,322.3563918673137,312.2128880966609,320.98850283752,44438700,-0.032587012780932,320.0098388671875,322.54666595458986,321.57595145050755,320.58476391075726,47.364041977143266,2.206247384370215,2.9466856825863816,-0.7404382982161666,0.015950049684635,0.2531991891880107,0,0,0,322.3660583496094,1
2021-12-15,MSFT,322.3660583496094,322.88624490056276,312.5886384053127,316.54775928331173,35381100,0.0192180459630264,320.45005798339844,322.3424468994141,321.7196072503442,320.75441100017173,52.87798847415576,2.1131392755300453,2.7799764011751145,-0.6668371256450691,0.0164016632152856,0.2603683317328915,0,0,0,312.97393798828125,0
2021-12-16,MSFT,312.97393798828125,324.3986100132093,311.16294216598374,323.38713456911813,35034800,-0.0291349542486333,320.0079040527344,321.6575469970703,320.12948556633273,320.0134135704679,45.02876102559452,1.2668809930503926,2.4773573195501704,-1.2104763264997778,0.0175998163492439,0.2793884230830495,0,0,0,311.9142761230469,0
2021-12-17,MSFT,311.9142761230469,312.99318902693045,305.6047184390456,309.10147689497717,47750300,-0.0033857830848332,320.08399658203126,320.8161102294922,318.6358111220989,319.242067146904,44.231010338198075,0.5048893010826419,2.0828637158566647,-1.577974414774023,0.0174915109375841,0.2776691279736828,0,0,0,308.1671142578125,0
2021-12-20,MSFT,308.1671142578125,310.9510161666708,305.9130118209808,308.3019600117902,28326500,-0.0120134349469664,319.4790466308594,319.69869232177734,316.73241169222865,318.1873097288953,41.43544872947586,-0.3967853562450614,1.5869339014363195,-1.983719257681381,0.0175123070248803,0.2779992556250567,0,0,0,315.2762145996094,1
2021-12-21,MSFT,315.2762145996094,315.7000659257097,308.06112911488344,311.42304210587787,24740600,0.0230689778788317,318.7440490722656,319.094709777832,316.46764858447966,317.9100625737252,48.133193454656514,-0.5315961248200551,1.1632278961850446,-1.6948240210050998,0.0184005492411648,0.2920996636747222,0,0,0,320.9692077636719,1
2021-12-22,MSFT,320.9692077636719,321.3641319851116,313.7926638611622,316.2490490104151,24831500,0.018057160357918,318.5735382080078,318.87892761230466,317.2861138897873,318.2014097346725,52.789514721000856,-0.1770171170282992,0.8951788935423759,-1.0721960105706752,0.0188806211804119,0.2997205694507323,0,0,0,322.40460205078125,1
2021-12-23,MSFT,322.40460205078125,324.0422122425746,320.51655561829773,320.53581089915843,19617800,0.0044720622800871,318.7267120361328,318.7238403320313,318.2167481008771,318.6017137647781,53.91294877457305,0.2173086255640441,0.7596048399467096,-0.5422962143826654,0.0189120860356198,0.3002200585422456,0,0,0,329.8797607421875,1
2021-12-27,MSFT,329.8797607421875,329.908658361648,323.1174238146764,323.14632143413695,19947000,0.0231856451299317,318.7180480957031,319.3389007568359,320.33729585384265,319.6758134769123,59.33940976047544,1.120085799552669,0.8317010318679015,0.2883847676847675,0.0187172830072382,0.2971276563358057,0,0,0,328.7237548828125,0
2021-12-28,MSFT,328.7237548828125,331.18978275080303,327.827899397402,330.5540058070814,15661500,-0.003504324899394,318.89625549316406,319.56141967773436,321.8621065863826,320.53752218223616,58.198184174723046,1.722408351080162,1.0098424957103536,0.7125658553698084,0.0182031852502571,0.2889666074485174,0,0,0,329.3981018066406,1
2021-12-29,MSFT,329.3981018066406,331.6618171734092,327.2114075590468,328.771937746174,15042000,0.0020514091659378,320.2073028564453,320.1085708618164,323.2322875355204,321.3813869083699,58.69720168263683,2.2284789554475424,1.2535697876577914,0.974909167789751,0.0176582879683308,0.280316631260204,0,0,0,326.8646545410156,0
2021-12-30,MSFT,326.8646545410156,330.53479926844375,326.38300794269304,329.3595803926416,15994500,-0.0076911410591921,320.65716247558595,320.55361022949216,323.8927179001559,321.90360287338376,55.992830918356,2.3974788897544954,1.4823516080771322,0.9151272816773632,0.0177734068404923,0.2821440867019019,0,0,0,323.9747314453125,0
