Date,Stock_symbol,Open,High,Low,Close,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized,AvgSentiment,AvgConfidence,HeadlineCount,Tomorrow_Close,TomorrowUp
2019-05-06,GOOGL,58.08494666120773,59.246151168796715,58.04331599247697,59.14851760864258,31774000,0.0032869112177442,60.926749801635744,60.8032205581665,60.08219289185075,60.34657380061832,44.773759537703235,-0.0010406477880806,0.5193619385584427,-0.5204025863465234,0.019749752211356,0.3135175968383771,0.0,0.9179969131946564,2.0,58.42494201660156,0
2019-05-07,GOOGL,58.7693876363109,59.21344816190138,57.73803210990946,58.42494201660156,36604000,-0.01223319909433,60.4721321105957,60.73031730651856,59.78087455089635,60.16356124975958,41.7512490050111,-0.1443050186130037,0.3866285471241534,-0.5309335657371572,0.0199189178925424,0.316203018775092,0.0,0.8287463337182999,4.0,58.02449035644531,0
2019-05-08,GOOGL,58.347126174016815,58.69306155571075,57.868373445785245,58.02449035644531,25520000,-0.0068541216530854,60.02970581054687,60.65124359130859,59.461531970087066,59.95984021230108,40.136394174927275,-0.2868495439314529,0.2519329289130322,-0.5387824728444851,0.0199462613917404,0.3166370833682054,0.0,0.8966198563575745,4.0,57.885215759277344,0
2019-05-09,GOOGL,57.619078200943854,58.18753532081739,57.22457374671118,57.885215759277344,29556000,-0.0024002726488833,59.537222671508786,60.55588874816895,59.174929022667115,59.762256931060726,39.563251836665934,-0.4063710111894352,0.1202721408925387,-0.5266431520819739,0.019922204348984,0.3162551896537275,0.0,0.9617317020893096,2.0,57.86886215209961,0
2019-05-10,GOOGL,57.9283361543902,58.297064381319565,56.81471013362452,57.86886215209961,31650000,-0.0002825178581996,58.993146896362305,60.451935577392575,58.937462318927565,59.58193361877871,39.49194043953046,-0.4966867389733735,-0.0031196350806437,-0.4935671038927298,0.0199019504120484,0.3159336683725174,0.0,0.7023695707321167,1.0,56.33000564575195,0
2019-05-13,GOOGL,56.75870698729838,57.09224765690935,55.78038253011659,56.33000564575195,45626000,-0.0265921334741817,58.202111053466794,60.238478088378905,58.463379287441086,59.272226192776166,33.39255757788237,-0.6845444608036431,-0.1394046002252436,-0.5451398605783995,0.0204259706632057,0.3242522319716603,0.0,0.0,0.0,55.74866485595703,0
2019-05-14,GOOGL,56.61399290816184,56.74037091442283,55.68274773950584,55.74866485595703,40392000,-0.0103202686229229,57.83486709594727,59.98653697967529,57.96979484535307,58.93664892260291,31.4184127208691,-0.8703001239784811,-0.2855837049758911,-0.58471641900259,0.0204200766133023,0.3241586668301042,0.0,0.8718684315681458,1.0,58.02547454833984,1
2019-05-15,GOOGL,55.63417649626703,58.39717855611781,55.57718294046831,58.02547454833984,59302000,0.0408406138203598,57.822377395629886,59.83510475158691,57.979918427714296,58.84987041076833,45.106200007679966,-0.8242913931820368,-0.3933252426171203,-0.4309661505649165,0.0227164438418568,0.3606123664639069,0.2,0.7537877917289734,5.0,58.70445251464844,1
2019-05-16,GOOGL,58.07701671287002,59.18320897931862,57.90900804102215,58.70445251464844,35308000,0.0117013772242906,57.911536407470706,59.69722709655762,58.11165189806595,58.83602108732834,48.41279745244589,-0.7246875481723691,-0.4595977037281701,-0.265089844444199,0.0228481475256226,0.3627030976278803,1.0,0.9001125693321228,1.0,57.92536163330078,0
2019-05-17,GOOGL,58.27476431465895,58.793166334191085,57.8083987397392,57.92536163330078,25362000,-0.0132714103952038,57.80859870910645,59.5170991897583,58.077780940835915,58.74929161551619,45.05885716563833,-0.7005415000452686,-0.5077864629915898,-0.1927550370536788,0.0229701547040778,0.3646399015420227,-0.3333333333333333,0.6984007159868876,3.0,56.72996139526367,0
2019-05-20,GOOGL,57.14329605896951,57.14329605896951,56.406826508372355,56.72996139526367,30602000,-0.0206369059135901,57.56674308776856,59.24674644470215,57.83272284164096,58.55697445168262,40.43062149479472,-0.7689998403014116,-0.5600291384535542,-0.2089707018478573,0.0230992049133684,0.3666885101045649,-0.5,0.8389896899461746,4.0,57.21466827392578,1
2019-05-21,GOOGL,57.21664960649212,57.39110518272423,56.66305999382111,57.21466827392578,20562000,0.0085441073242573,57.445715713500974,58.95892391204834,57.72034928387456,58.42913576808673,42.98775816291921,-0.7752056853347256,-0.6030644478297885,-0.172141237504937,0.02292747979609,0.3639624583794735,0.5,0.7209591269493103,4.0,57.284542083740234,1
2019-05-22,GOOGL,57.056564083812255,57.677556750658695,57.04417319422699,57.284542083740234,18826000,0.001221256924534,57.37172088623047,58.700713348388675,57.64111161112286,58.320126845768016,43.36518629772706,-0.7656595826795112,-0.6355834747997331,-0.130076107879778,0.0229438920528174,0.3642229948779975,-0.3333333333333333,0.7185034354527792,3.0,56.7636604309082,0
2019-05-23,GOOGL,56.79984243398992,56.99709087925702,56.16001575727661,56.7636604309082,25214000,-0.009092883243626,57.259565353393555,58.39839401245117,57.48157503290201,58.1718919491147,41.176780485000094,-0.7910067898544213,-0.6666681378106708,-0.1243386520437505,0.0228491947911288,0.3627197224523963,0.25,0.8072299212217331,4.0,56.43011474609375,0
2019-05-24,GOOGL,57.09372869599101,57.21069157632018,56.33594852969968,56.43011474609375,18554000,-0.0058760425645988,57.11569061279297,58.05441875457764,57.290400435300505,58.00600840596985,39.791992525058376,-0.828459023439855,-0.6990263149365077,-0.1294327085033473,0.0226514971243806,0.3595813692864357,-0.5,0.7461564540863037,2.0,56.477203369140625,1
2019-05-28,GOOGL,56.57236026093217,57.316263612047834,56.43309225495322,56.477203369140625,20948000,0.0008344591050142,57.13041038513184,57.66626071929931,57.14254642327143,57.86040792627183,40.098270383880205,-0.8446044556248182,-0.7281419430741698,-0.1164625125506484,0.0222089528551103,0.3525561968026801,0.0,0.91759192943573,2.0,55.504825592041016,0
2019-05-29,GOOGL,56.13721470312618,56.25120559403535,55.108835144160835,55.504825592041016,36230000,-0.0172171729315995,57.10602645874023,57.47044677734375,56.84477899941135,57.636066751583186,36.0230968238004,-0.9251974863574546,-0.7675530517308268,-0.1576444346266278,0.0155383712836922,0.2466639971738235,-0.2,0.7936810731887818,5.0,55.57768249511719,1
