Date,Stock_symbol,Close,High,Low,Open,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized,AvgSentiment,AvgConfidence,HeadlineCount,Tomorrow_Close,TomorrowUp,SentimentEMA
2021-09-13,META,373.2324523925781,378.4268279867525,371.0912517788471,378.357430083308,13026300,-0.0057566552282016,375.3617523193359,367.5617416381836,373.08283590418216,369.1929304378996,50.17730259804633,5.000983419434533,4.80692739248251,0.1940560269520226,0.0122431424797844,0.1943538616046423,0,0,0,373.2522277832031,1,0.0
2021-09-14,META,373.2522277832031,375.2942926398303,371.84457586409377,374.1146494141582,8711600,5.2984113514842335e-05,374.95234375,368.05589904785154,373.1136344276405,369.5795301850714,50.19988169477569,4.707237486662166,4.786989411318442,-0.0797519246562759,0.0121217610933823,0.1924269918313681,0,0,0,370.66497802734375,0,0.0
2021-09-15,META,370.66497802734375,374.2732754958761,364.46938530837144,373.7181528084096,17940300,-0.0069316391524986,374.4110961914063,368.8226669311523,372.66842417304105,369.6829061700497,47.186885338317,4.217060635884081,4.67300365623157,-0.4559430203474885,0.0109925503394628,0.174501326835464,0,0,0,369.8124694824219,0,0.0
2021-09-16,META,369.8124694824219,370.3081169277425,366.4916255483903,369.5448307526397,11934200,-0.0022999436025999,373.519921875,369.6955032348633,372.1491596838375,369.6952455331328,46.202852100989766,3.7169548929629177,4.48179390357784,-0.7648390106149225,0.0107676968721827,0.1709318887003408,0,0,0,361.5450439453125,0,0.0
2021-09-17,META,361.5450439453125,368.1768086376163,358.4422863528636,368.1768086376163,26299000,-0.0223557241016784,372.4731140136719,370.17132568359375,370.2211386404693,368.9190358581023,37.93981192808277,2.623265964432335,4.110088315748739,-1.4868223513164045,0.0121069157656035,0.1921913295587656,0,0,0,352.6036071777344,0,0.0
2021-09-20,META,352.6036071777344,357.88719567110746,346.7549430803481,356.17224460756535,19822800,-0.0247311833402716,370.4350067138672,369.9894256591797,367.0179511017902,367.36518550759104,31.39928748587741,1.0232153983474177,3.4927137322684754,-2.4694983339210577,0.0131571407827894,0.2088631348555589,0,0,0,354.3680725097656,1,0.0
2021-09-21,META,354.3680725097656,356.90578475265596,352.0979989695533,355.37918230513225,11751900,0.0050041045982318,367.98650512695315,369.69847869873047,364.71797317596753,366.1273652220838,33.823720826154485,-0.1012909776351875,2.773912790287743,-2.8752037679229305,0.0129460564223288,0.2055122745149563,0,0,0,340.2223205566406,0,0.0
2021-09-22,META,340.2223205566406,346.7946107075454,337.7242682523536,344.207345490811,43692900,-0.0399182461696945,364.5804138183594,368.593180847168,360.2642181542717,363.6602181110893,25.91605781575494,-2.1095962316869645,1.7972109858928016,-3.9068072175797663,0.0155089182211068,0.2461964443001211,0,0,0,342.9483642578125,1,0.0
2021-09-23,META,342.9483642578125,346.6260900015658,340.0141399174007,342.3535812862905,21806300,0.0080125363224605,361.4042999267578,367.48144073486327,357.1158810821882,361.68766060125336,29.344254375504818,-3.4415516057743503,0.7494584675593713,-4.191010073333722,0.0155138780362177,0.2462751789241149,0,0,0,349.887451171875,1,0.0
2021-09-24,META,349.887451171875,351.2653656500242,339.38964145891316,340.2520632105395,18801900,0.0202336200934494,358.85369873046875,366.9154113769531,355.8016210984949,360.56383113178873,37.29808977666931,-3.8923410298688736,-0.1789014319262777,-3.713439597942596,0.0162277004907883,0.2576067590944005,0,0,0,350.5020446777344,1,0.0
2021-09-27,META,350.5020446777344,352.05838496337213,344.05862769451767,346.76487371815995,15205800,0.0017565462945325,356.5806579589844,365.97120513916013,354.83806174926565,359.6055657552121,37.96419351526344,-4.152139062183551,-0.9735489579777324,-3.1785901042058184,0.0152365572663798,0.2418728481818105,0,0,0,337.6846008300781,0,0.0
2021-09-28,META,337.6846008300781,346.55670226470806,335.96968001839247,344.9408867412506,21710300,-0.036568813341563,353.0238952636719,363.9881195068359,351.7192506730497,357.51785480996125,30.651043208189975,-5.330840858115721,-1.84500733800533,-3.4858335201103907,0.0159328431502633,0.2529260439227737,0,0,0,336.65362548828125,0,0.0
2021-09-29,META,336.65362548828125,342.22472789071014,335.9299996176052,340.1628176861306,14452200,-0.0030530718287495,349.6227600097656,362.0169281005859,348.9800460940009,355.5307853507536,30.147982823745224,-6.27581789520741,-2.7311694494457464,-3.544648445761664,0.0159350917828065,0.2529617398577706,0,0,0,336.43560791015625,0,0.0
2021-09-30,META,336.43560791015625,339.81589707106764,335.2063815997219,337.4863781379668,16547100,-0.000647602050353,346.2850738525391,359.90249786376955,346.69923915148365,353.71219702307764,30.035718748549527,-6.962056943090317,-3.577346948174661,-3.3847099949156565,0.0157104658138181,0.2493959131460685,0,0,0,340.0240173339844,1,0.0
2021-10-01,META,340.0240173339844,342.0164991835544,335.6920641746836,338.6361805009996,14905300,0.0106659620428357,344.1329711914062,358.30304260253905,345.48556245739286,352.40856086221163,34.367781972926366,-7.134114055706391,-4.288700369681007,-2.845413686025384,0.0158568985649029,0.2517204610050605,0,0,0,323.3901672363281,0,0.0
2021-10-04,META,323.3901672363281,333.01563287337103,319.8908972208889,332.6091983075989,42885000,-0.0489196328779265,341.2116271972656,355.8233169555664,341.4682178717447,349.6449043264132,26.25305751541312,-8.514533008643639,-5.133866897473534,-3.380666111170105,0.0186111221784386,0.2954424054239241,0,0,0,330.0615539550781,1,0.0
2021-10-05,META,330.0615539550781,332.2622299266424,323.320760480119,325.71967728805225,35377900,0.0206295286457323,338.7809753417969,353.383740234375,339.3942789778053,347.77982333866703,33.07800292123778,-8.966835720604251,-5.900460662099678,-3.0663750585045735,0.0189540999595975,0.3008870089089279,0,0,0,330.73565673828125,1,0.0
2021-10-06,META,330.73565673828125,331.46920530979725,322.96387782374825,326.86958228902955,26443000,0.0020423547520922,337.8323089599609,351.2063613891602,337.81998402516456,346.15656937672554,33.74521986576487,-9.165243199171355,-6.553417169514014,-2.611826029657343,0.019006261971892,0.3017150551834224,0,0,0,326.3540954589844,0,0.0
2021-10-07,META,326.3540954589844,335.89034718472595,326.1161943728777,334.0663682700986,28307500,-0.0132479253144577,336.1728820800781,348.788591003418,335.7352770131318,344.2706194797978,31.543815367448985,-9.565769693842526,-7.155887674379716,-2.4098820194628097,0.018994458256573,0.3015276770117392,0,0,0,327.1768493652344,1,0.0
2021-10-08,META,327.1768493652344,330.4976931247865,325.84851791179705,328.6241616109095,15946100,0.0025210466719987,333.9018218994141,346.3777603149414,334.1791992589686,342.6426413736489,32.43513656887417,-9.704928092373052,-7.665695757978384,-2.0392323343946677,0.0190115429157973,0.3017988875689898,0,0,0,322.61688232421875,0,0.0
2021-10-11,META,322.61688232421875,327.5832483555272,322.47808654095144,324.77789757746996,14708200,-0.0139373157051378,331.1133056640625,343.84698181152345,332.0769598162868,340.73542622608414,30.096243970363716,-10.067115911104736,-8.145979788603656,-1.92113612250108,0.0190786165966768,0.3028636492437378,0,0,0,320.9515075683594,0,0.0
2021-10-12,META,320.9515075683594,321.55621312935887,314.60722687772926,320.217959094543,31658700,-0.0051620818596397,329.43999633789065,341.23194580078126,330.0541503166636,338.85124349677704,29.266209770817,-10.369006736377855,-8.590585178158497,-1.7784215582193583,0.0190114501801669,0.3017974154364952,0,0,0,321.71490478515625,1,0.0
2021-10-13,META,321.71490478515625,324.15348214358755,319.85126524628583,324.12374450209177,14761500,0.0023785437949197,327.9461242675781,338.78444213867186,328.5379238563895,337.21921123852746,30.216291598038623,-10.42646778462364,-8.957761699451526,-1.468706085172114,0.0191356912964499,0.3037696820142582,0,0,0,325.6700744628906,1,0.0
2021-10-14,META,325.6700744628906,327.64274140416654,324.252530180988,325.50154103861985,14302200,0.0122940206341253,326.86957092285155,336.5773223876953,328.01649669393515,336.1192934503716,35.08150354493662,-10.037154867679304,-9.17364033309708,-0.8635145345822242,0.0195923346487063,0.3110186705017865,0,0,0,321.93292236328125,0,0.0
2021-10-15,META,321.93292236328125,326.2054007094238,319.70250897020327,325.8187812003698,21596400,-0.0114752701972167,325.0604614257812,334.5967163085937,326.9103922701799,334.7682104896963,32.75758983536282,-9.915874489213934,-9.322087164320452,-0.5937873248934817,0.0192670285367431,0.3058545960684419,0,0,0,332.4207763671875,1,0.0
2021-10-18,META,332.4207763671875,332.9660066284294,324.6490291917283,326.08641867364844,21585000,0.032577761624738,325.96352233886716,333.5875747680664,327.9122802878176,334.54464533517165,43.97417380919072,-8.871214904757494,-9.23191271240786,0.3606978076503662,0.0204954130140855,0.3253545951169634,0,0,0,337.03033447265625,1,0.0
2021-10-19,META,337.03033447265625,339.4788340210917,334.34393383511576,336.6932978457845,18786300,0.0138666366038959,326.660400390625,332.72068786621094,329.57010832142464,334.78137763397973,48.0739484506188,-7.583938915305453,-8.90231795298738,1.318379037681927,0.0207656998136546,0.329645265042903,0,0,0,337.8134765625,1,0.0
2021-10-20,META,337.8134765625,340.9856323597062,336.4950676495125,340.4602472700604,13639500,0.002323654608328,327.36818237304686,332.6002456665039,331.0689025470747,335.0701489605055,48.759984477510514,-6.4264898233505505,-8.407152327060015,1.980662503709464,0.0187923459033721,0.2983192428709577,0,0,0,338.9039001464844,1,0.0
2021-10-21,META,338.9039001464844,339.33014968660194,334.8594000743426,337.3178222799958,16354400,0.0032278865694768,328.6231628417969,332.3980224609375,332.49344756514915,335.4352681210749,49.75536844757114,-5.359434780807703,-7.797608817809553,2.4381740370018496,0.0187127764260651,0.2970561165775223,0,0,0,321.78424072265625,0,0.0
2021-10-22,META,321.78424072265625,326.7605607564553,318.31470838122334,323.5091145151321,35224500,-0.0505147902294086,328.0839019775391,330.99286193847655,330.54631904833224,334.13517027360643,37.453771055191325,-5.828017652729841,-7.403690584793611,1.57567293206377,0.0211326325789872,0.335470142112611,0,0,0,325.82867431640625,1,0.0
2021-10-25,META,325.82867431640625,326.69109590997294,316.9367591846728,317.5116968297456,38409000,0.0125687746070692,328.4050811767578,329.75919342041016,329.6885654607093,333.34407542053975,41.15526020974033,-5.806091950572181,-7.084170857949325,1.278078907377144,0.0214229308122843,0.3400784837006834,0,0,0,313.0608215332031,0,0.0
2021-10-26,META,313.0608215332031,327.3354612031208,306.9048890368602,325.4024544129807,65654000,-0.0391857862417734,327.6160125732422,328.5280044555664,326.6653392920718,331.4123369550791,34.261891251780796,-6.741265574600789,-7.015589801279618,0.2743242266788295,0.0216429088925904,0.3435705274669365,0,0,0,309.5020751953125,0,0.0
2021-10-27,META,309.5020751953125,316.47087668883006,309.3434643911741,311.4549272341347,29971800,-0.0113675876798055,326.3947296142578,327.170426940918,323.5447458199337,329.3256453589109,32.62176429095149,-7.681016519815614,-7.148675144986818,-0.5323413748287962,0.0217125557293691,0.3446761367252491,0,0,0,314.1611633300781,1,0.0
2021-10-28,META,314.1611633300781,322.6862744629049,305.42782825462723,310.2653517497801,50806800,0.0150534956246271,325.24383850097655,326.05670471191405,321.83863991268726,327.88140897521254,36.88176395384346,-7.958090525745433,-7.310558221138542,-0.6475323046068917,0.0221189789186557,0.3511279048406602,0,0,0,320.7532653808594,1,0.0
2021-10-29,META,320.7532653808594,323.1621044820293,316.817823818655,317.4026841198495,37059400,0.0209831857665205,325.12587280273436,325.0931671142578,321.64129908871854,327.2025381567027,42.42812320630891,-7.558615118639636,-7.360169600638761,-0.1984455180008755,0.0225745835377273,0.3583604039500755,0,0,0,327.1075134277344,1,0.0
2021-11-01,META,327.1075134277344,330.5473080610597,323.16214869712104,323.20180896504496,31518900,0.0198103923878374,324.59454650878905,325.27903442382814,322.6351562412669,327.19348818251524,47.24069412118062,-6.652606164961071,-7.218656913503224,0.5660507485421524,0.0202775283643791,0.3218957835312333,0,0,0,325.2239990234375,0,0.0
2021-11-02,META,325.2239990234375,331.875609206315,320.9812583023062,328.4952901589308,28353000,-0.0057580897013329,323.4139129638672,325.0371566772461,323.10585492893426,327.0059177864126,46.012871703098554,-6.01720877578407,-6.9783672859593935,0.9611585101753236,0.0197693931097985,0.3138293864352044,0,0,0,328.7331848144531,1,0.0
2021-11-03,META,328.7331848144531,329.25856986128804,320.38649933440297,324.6391323495334,20786500,0.0107900579340787,322.5058837890625,324.93703308105466,324.1290058172104,327.1704194081308,48.68867753641444,-5.170883079843179,-6.616870444736151,1.4459873648929715,0.0199259162455601,0.3163141141851231,0,0,0,332.9264221191406,1,0.0
2021-11-04,META,332.9264221191406,334.33404403713143,329.75426611061545,331.10244300241123,22495300,0.0127557469047558,321.90813598632815,325.2656494140625,325.728536053925,327.71861014251266,51.765150208335776,-4.11437668886208,-6.116371693561337,2.001995004699257,0.0198720277798112,0.3154586613116856,0,0,0,338.1604309082031,1,0.0
2021-11-05,META,338.1604309082031,343.77116361985196,336.6834112016594,337.34756183736033,26872800,0.0157212177866419,323.54575500488284,325.81482849121096,327.9888805728846,328.7130692630546,55.36270496459463,-2.822214266158369,-5.457540208080744,2.6353259419223747,0.020136103058479,0.3196507264002163,0,0,0,335.6722717285156,0,0.0
2021-11-08,META,335.6722717285156,341.78857452736924,335.39471036863415,341.4218002573743,18342500,-0.0073579252693906,324.5301147460938,326.4675979614258,329.3858607829993,329.37585045024133,53.32651595344722,-1.9761599462811432,-4.7612641557208235,2.7851042094396803,0.0199172036344046,0.3161758057707992,0,0,0,332.45050048828125,0,0.0
2021-11-09,META,332.45050048828125,338.33879345813114,331.5583413038614,337.0401998142938,17556700,-0.0095979665631722,326.4690826416016,327.04254760742185,329.94306800214144,329.66867426338797,50.72501382725628,-1.5477839262674706,-4.118568109830153,2.570784183562682,0.0200276182568591,0.3179285835635176,0,0,0,324.7878723144531,0,0.0
2021-11-10,META,324.7878723144531,330.2895468537602,322.67640935822544,329.59562832992003,21872600,-0.0230489295777078,327.99766235351564,327.1961959838867,329.005759695289,329.20383598253704,45.09076165000995,-1.805786911049097,-3.6560118700739417,1.8502249590248447,0.0207917978411227,0.3300595583852422,0,0,0,324.8869934082031,1,0.0
2021-11-11,META,324.8869934082031,329.5659067272054,324.15344483445233,326.94890382100857,12376600,0.0003051871766135,329.07024536132815,327.1570419311523,328.256893097637,328.79270811831475,45.17559391441039,-1.9794401376751696,-3.3206975235941876,1.3412573859190182,0.0206114766233518,0.3271970477952617,0,0,0,337.9225158691406,1,0.0
2021-11-12,META,337.9225158691406,338.88404283160503,326.9092143568686,327.30572624640484,25414300,0.0401232512394211,330.78717041015625,327.95652160644534,330.01427905609216,329.6622136183934,55.018003007982216,-1.053064775467874,-2.867170973968925,1.814106198501051,0.022252431043467,0.3532463916457645,0,0,0,344.5343933105469,1,0.0
2021-11-15,META,344.5343933105469,350.5713745750115,340.212362816545,341.3424230756894,25076600,0.0195662530044806,332.5298583984375,328.5622024536133,332.65429982962934,331.0786116843128,59.035168179556514,0.2121718401112389,-2.251302411152892,2.463474251264131,0.021509638151838,0.3414549200445023,0,0,0,339.9745178222656,0,0.0
2021-11-16,META,339.9745178222656,343.632398718103,337.90271494458875,340.83693961443635,18181100,-0.013234892007345,334.0049102783203,328.70941162109375,333.9852485555632,331.9258408403083,55.3630723034205,0.8372854248745512,-1.6335848439474034,2.4708702688219546,0.0215771609822747,0.3425268117474304,0,0,0,337.8035583496094,0,0.0
2021-11-17,META,337.8035583496094,344.2767129547134,337.1394076955589,341.2433529254867,13602800,-0.0063856535088644,334.9119476318359,328.7089157104492,334.67948669993524,332.48562346024175,53.65198405200446,1.1443231139801355,-1.0780032523618956,2.222326366342031,0.021629600117559,0.3433592572130085,0,0,0,335.74169921875,0,0.0
2021-11-18,META,335.74169921875,339.4788704029074,332.38119471540324,336.76273183814124,17487200,-0.0061037223554805,335.1934753417969,328.5508056640625,334.87261624881063,332.795725913433,52.007938583674225,1.2073601976953796,-0.6209305623504406,1.8282907600458205,0.0216619856097885,0.3438733609641619,0,0,0,342.29412841796875,1,0.0
2021-11-19,META,342.29412841796875,349.0349521165506,336.94114182774706,339.2211383258241,26488500,0.0195162805646895,335.6068450927734,329.5763000488281,336.2219820977484,333.70033567576974,56.56320555845305,1.765690040456093,-0.1436064417891339,1.9092964822452267,0.018543936507249,0.2943758659581158,0,0,0,338.0414733886719,0,0.0
2021-11-22,META,338.0414733886719,350.74985063397304,337.5458259535409,346.01146236419726,27116800,-0.0124239789006956,335.84376525878906,330.1869400024414,336.55279869609814,334.1137773627128,53.04416289880648,1.8437629913879616,0.2538674448462852,1.5898955465416766,0.0187246802019884,0.297245083162056,0,0,0,334.314208984375,0,0.0
2021-11-23,META,334.314208984375,338.42807681771274,330.59685306534936,335.9795771756377,17225000,-0.011026056557301,336.03013610839844,331.249609375,336.1457823848757,334.1328660885854,50.102040976497065,1.586588080334934,0.520411571944015,1.0661765083909192,0.0163754757267537,0.2599526182401912,0,0,0,338.091064453125,1,0.0
2021-11-24,META,338.091064453125,338.8047980509013,329.91288084406926,333.07511425972456,13566200,0.0112973226002683,337.36045532226564,332.67905883789064,336.49947003364827,334.5098373613987,52.949838028379645,1.6683046053037742,0.7499901786159668,0.9183144266878074,0.0160801334933579,0.2552642056328725,0,0,0,330.22015380859375,0,0.0
2021-11-26,META,330.22015380859375,334.8098540575957,329.0107728148004,332.8768168926907,14750700,-0.0232804456316014,337.8937713623047,333.4820083618164,335.35777617454744,334.1012960706554,46.93771943920152,1.0854365936181694,0.8170794616164074,0.2683571320017619,0.0170193729816685,0.2701741702784812,0,0,0,335.0873718261719,1,0.0
2021-11-29,META,335.0873718261719,337.70440455498925,332.3910488261399,333.95731151284855,16650900,0.0147393124297292,337.6102569580078,334.198713684082,335.30861174757007,334.19520804737124,50.66792517418129,1.00467207767565,0.854597984828256,0.1500740928473941,0.0167196713481133,0.2654165543390405,0,0,0,321.6355285644531,0,0.0
2021-11-30,META,321.6355285644531,332.8867315122885,320.61449604727216,332.08378507896754,25390000,-0.0401442859168591,335.32037048339845,333.925114440918,332.82259662336696,332.9990480966171,41.90083901142971,-0.1431357329312277,0.6550512412763593,-0.798186974207587,0.0186787502514642,0.2965159678011574,0,0,0,307.8962097167969,0,0.0
2021-12-01,META,307.8962097167969,327.62297267144055,307.588910710239,327.41480920775433,30329600,-0.0427170434465948,332.11253967285154,333.05872497558596,328.29052627671786,330.6083015842533,35.20124785347815,-2.136798219311686,0.0966813491587502,-2.233479568470436,0.0209035895117707,0.3318341961403406,0,0,0,307.68798828125,0,0.0
2021-12-02,META,307.68798828125,311.8613306581349,304.5257556465427,308.68917539543384,24396200,-0.0006762715128529,329.1009826660156,332.00646514892577,324.5446102775419,328.4254146030149,35.10962649891229,-3.691043777923369,-0.6608636762576736,-3.030180101665695,0.0206751656764709,0.3282080801700037,0,0,0,304.1689758300781,0,0.0
2021-12-03,META,304.1689758300781,311.0188283980967,296.89287364216716,310.9990133873777,27471000,-0.0114369510192098,325.94371032714844,330.56859283447267,320.8399494689121,326.1152775770209,33.521649943656385,-5.147413299687855,-1.55817360094371,-3.5892396987441453,0.0204047066798067,0.3239146766999227,0,0,0,315.1029052734375,1,0.0
2021-12-06,META,315.1029052734375,317.3135037928877,303.6732762774191,305.4477026203686,21758300,0.0359468923926926,323.22458801269534,329.41571655273435,319.79685052428033,325.06648021477486,42.2600937570279,-5.357561279381343,-2.3180511366312366,-3.039510142750107,0.0218963258805887,0.3475933974363916,0,0,0,319.9998779296875,1,0.0
2021-12-07,META,319.9998779296875,323.6974184932654,318.20563672841274,318.7706820353999,18794000,0.0155408679967599,321.42042846679686,328.632096862793,319.8337645979907,324.5839466638142,45.70255720676492,-5.070510609646874,-2.8685430312343643,-2.2019675784125097,0.0222683256415337,0.3534987105678071,0,0,0,327.6824951171875,1,0.0
2021-12-08,META,327.6824951171875,329.8534337353291,320.25770474167234,322.17089696162867,19937700,0.0240081878693343,320.75725708007815,328.3936965942383,321.2608065105719,324.8790465165164,50.67143112793518,-4.174971413448645,-3.1298287076772207,-1.0451427057714249,0.0229348451615778,0.3640793799318479,0,0,0,326.9488525390625,0,0.0
2021-12-09,META,326.9488525390625,333.20392019867387,325.1446887738211,326.67129120994196,16879200,-0.0022388824214202,319.6430358886719,328.5017456054687,322.2949966975702,325.076170899616,50.19900519462247,-3.484284312534669,-3.2007198286487104,-0.2835644838859585,0.0223204832400425,0.3543266867756271,0,0,0,326.8794860839844,0,0.0
2021-12-10,META,326.8794860839844,332.1135218307641,323.5289045553866,329.66502227155183,14528000,-0.0002121630173631,319.30896911621096,328.6013702392578,323.12854022237275,325.24791520288915,50.15139464119378,-2.9089742576649087,-3.14237071445195,0.2333964567870414,0.0223211045588017,0.3543365499051577,0,0,0,331.5782165527344,1,0.0
2021-12-13,META,331.5782165527344,338.120768847072,326.72087766442525,328.0690544396318,22948700,0.0143745039648732,318.9580535888672,328.2841552734375,324.6648450097112,325.85080104573154,53.37708904569358,-2.050254556112634,-2.923947482784087,0.873692926671453,0.0205937671799859,0.3269159190972406,0,0,0,330.8347473144531,0,0.0
2021-12-14,META,330.8347473144531,332.7777070826221,324.7977650571663,325.19427696326966,20461000,-0.0022422137558092,319.8779754638672,327.5991729736328,325.78664542875515,326.3254625951336,52.7949460018683,-1.4134118282509007,-2.62184035187745,1.2084285236265493,0.0200314175631872,0.3179888956817101,0,0,0,338.685791015625,1,0.0
2021-12-15,META,338.685791015625,339.1318555324003,321.1597059007008,329.59560422727736,24681300,0.02373101303567,322.95693359375,327.5347366333008,328.13194462636784,327.5026367304185,58.00371156254566,-0.2720596313625947,-2.151884207774479,1.879824576411884,0.0206209304683365,0.3273471229318386,0,0,0,331.98468017578125,0,0.0
2021-12-16,META,331.98468017578125,341.46145769089816,330.8347743776726,336.0291806038767,22635000,-0.0197856273206766,325.3866027832031,327.24379272460936,328.83244199898843,327.92949801092925,52.662364957793535,0.0907010214980914,-1.7033671619199648,1.7940681834180563,0.0210529490389749,0.3342052051298642,0,0,0,330.8843078613281,0,0.0
2021-12-17,META,330.8843078613281,334.17538368642465,327.8707631250314,329.9029054140039,40012600,-0.0033145273868375,328.0581359863281,327.0009231567383,329.2055085194138,328.210908472872,51.81852983013323,0.2861025902901133,-1.3054732114779493,1.5915758017680626,0.0210241858329668,0.3337486033898255,0,0,0,322.61688232421875,0,0.0
2021-12-20,META,322.61688232421875,327.0281257262868,319.7222883986814,326.9091751988659,17901800,-0.024985849557345,328.8095336914063,326.0170608520508,328.00757648392374,327.67814407776217,45.871313472205635,-0.2235751703435653,-1.0890936032510723,0.8655184329075072,0.0211469340857772,0.33569717149465,0,0,0,331.2908020019531,1,0.0
2021-12-21,META,331.2908020019531,333.0751209060378,320.9317571230052,323.5686054604087,16116800,0.0268861307419658,329.9386260986328,325.67952728271484,328.6045265781109,328.02220673720893,52.08475418939241,0.0715891244817612,-0.8569570577045058,0.928546182186267,0.0220089803923591,0.3493817323696744,0,0,0,327.5733947753906,0,0.0
2021-12-22,META,327.5733947753906,331.5980494399973,325.40245663710306,330.89420831620754,16764600,-0.0112209792849624,329.92771606445314,325.3424865722656,328.4170480685254,327.9794627408453,49.46413157102185,0.0054820653230081,-0.6844692330990031,0.6899512984220112,0.0220138005277586,0.3494582496469908,0,0,0,332.32171630859375,1,0.0
2021-12-23,META,332.32171630859375,333.73929110820535,325.5016020696293,327.226475890015,13987700,0.0144954431859734,330.4650024414062,325.05401916503905,329.12698774853783,328.3930106996785,52.73538826901939,0.3324097958065977,-0.4810934273178829,0.8135032231244806,0.0221175672055527,0.3511054945899023,0,0,0,343.16644287109375,1,0.0
2021-12-27,META,343.16644287109375,344.841733582663,335.06758091224634,335.90026495348917,17795000,0.0326332166400753,332.0936981201172,325.7013336181641,331.67961595263887,329.8000042398133,59.22697669338371,1.449868002216192,-0.0949011414110679,1.54476914362726,0.0226312029253779,0.3592592088647256,0,0,0,343.2061462402344,1,0.0
2021-12-28,META,343.2061462402344,349.63964092460617,342.19503626000375,343.6125808087769,16637600,0.0001156971200577,333.25649108886716,326.1072723388672,333.7753487322017,331.0767796684248,59.24904383715771,2.3120139540387186,0.3864818776788893,1.9255320763598291,0.0224391193822313,0.3562099771480404,0,0,0,339.95465087890625,0,0.0
2021-12-29,META,339.95465087890625,346.64589097074906,338.6659797027257,343.8900925578149,10747000,-0.0094738844188768,334.1684814453125,327.02322845458986,334.8988582134207,331.9222912122802,56.549784431265074,2.701758144402959,0.8495371310237032,1.8522210133792556,0.0204034636546589,0.3238949442874356,0,0,0,341.3622741699219,1,0.0
