Date,Open,High,Low,Close,Volume
2020-04-27,122.16000366210938,122.24400329589844,118.1500015258789,118.80000305175781,112912000
2020-04-28,118.6050033569336,118.67500305175781,115.30000305175781,115.7040023803711,105388000
2020-04-29,116.50050354003906,119.59449768066406,115.5,118.635498046875,91832000
2020-04-30,120.99199676513672,123.75,119.80049896240234,123.69999694824219,190692000
2020-05-01,116.83999633789062,118.12200164794922,112.90950012207031,114.302001953125,195452000
2020-05-04,112.81900024414062,116.3489990234375,112.81900024414062,115.79949951171875,97318000
2020-05-05,117.0,117.55000305175781,115.35649871826172,115.88999938964844,64850000
2020-05-06,116.47200012207031,117.87249755859375,116.0,117.56300354003906,62356000
2020-05-07,118.73899841308594,118.80000305175781,117.15550231933594,118.38050079345703,67928000
2020-05-08,118.60700225830078,119.36199951171875,117.8499984741211,118.98049926757812,64132000
2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.44999694824219,65184000
2020-05-12,120.59249877929688,120.94999694824219,117.75,117.84750366210938,61498000
2020-05-13,118.33999633789062,120.38500213623047,116.88999938964844,118.39600372314453,95658000
2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341797,72962000
2020-05-15,118.4260025024414,120.55000305175781,117.81849670410156,120.48899841308594,84700000
2020-05-18,120.21749877929688,121.6500015258789,119.20050048828125,121.31300354003906,87144000
2020-05-19,121.49150085449219,124.25,121.44850158691406,122.46649932861328,86410000
2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,79962000
2020-05-21,125.0,126.27249908447266,122.12699890136719,122.33699798583984,102288000
2020-05-22,122.75050354003906,123.49250030517578,121.50650024414062,121.84400177001953,57342000
2020-05-26,122.9000015258789,123.0999984741211,120.7030029296875,121.09300231933594,71364000
2020-05-27,120.24949645996094,120.67900085449219,116.5,120.51950073242188,101138000
2020-05-28,119.21649932861328,121.84850311279297,118.9114990234375,120.05500030517578,63804000
2020-05-29,120.7969970703125,122.11849975585938,119.91000366210938,122.11849975585938,70198000
2020-06-01,122.4000015258789,123.84649658203125,122.20850372314453,123.552001953125,58578000
2020-06-02,123.3499984741211,123.67649841308594,122.2655029296875,123.62049865722656,50598000
2020-06-03,123.40049743652344,124.4000015258789,123.05850219726562,123.91999816894531,53420000
2020-06-04,123.87149810791016,125.37699890136719,122.50050354003906,123.02999877929688,58974000
2020-06-05,122.22550201416016,124.43250274658203,121.85649871826172,124.1500015258789,66128000
2020-06-08,125.01000213623047,126.5,124.36699676513672,126.2030029296875,79414000
2020-06-09,126.47200012207031,131.32150268554688,126.25,130.04299926757812,103520000
2020-06-10,132.25,136.11749267578125,131.31300354003906,132.37249755859375,98920000
