Date,Open,High,Low,Close,Volume
2011-03-03,0.4860170038422278,0.48876417534059224,0.46335300272375696,0.47777554392814636,1593704000
2011-03-04,0.47823348131734145,0.48304097743427216,0.4699920204161612,0.47525739669799805,959760000
2011-03-07,0.47869134947375414,0.4802938481391973,0.4567141118584267,0.4686184227466583,1019140000
2011-03-08,0.47365494629409644,0.47617315100533175,0.43771301440479454,0.4475570023059845,1947184000
2011-03-09,0.4461834317965529,0.4505331029246968,0.43427909169048595,0.4381709098815918,1318976000
2011-03-10,0.42809802791184726,0.43130302590460295,0.40978366399869626,0.4102415442466736,1722736000
2011-03-11,0.4136753949045144,0.4246640000129976,0.40428928845361006,0.4132175147533417,1486832000
2011-03-14,0.4164225770564747,0.42695333025761073,0.40978361445905903,0.41665151715278625,1003360000
2011-03-15,0.3962768446441313,0.41115727120202383,0.3894089680591881,0.4042893946170807,1256280000
2011-03-16,0.4006264820407433,0.42008549132997225,0.3960478980410455,0.40131327509880066,1476520000
2011-03-17,0.4120728630702341,0.41275965599667425,0.3937585305812065,0.40886786580085754,1238516000
2011-03-18,0.4152778770960909,0.41665146291412847,0.4029156866052744,0.4033735394477844,886960000
2011-03-21,0.412072919795813,0.41619365063120184,0.4024578993735803,0.4065786302089691,751832000
2011-03-22,0.40543394255859555,0.4093257328897538,0.3976503346057701,0.39948177337646484,718332000
2011-03-23,0.3987949647796889,0.40886786397805214,0.3900956514280822,0.40772321820259094,782396000
2011-03-24,0.41642263880403774,0.44526775798144447,0.41550693286403145,0.4402312934398651,1780592000
2011-03-25,0.4441230617832261,0.44526770772429575,0.4258086994355993,0.4264954924583435,1196392000
2011-03-28,0.43656833105116466,0.4496173155724253,0.43267654061960875,0.44229158759117126,1204284000
2011-03-29,0.4422917024470968,0.4438942015949968,0.43290559312429894,0.438857764005661,715764000
2011-03-30,0.44229158483849795,0.44412302364504064,0.4168804089221688,0.4223747253417969,1176320000
2011-03-31,0.423061576817547,0.4276401608218949,0.4148201146935155,0.42260369658470154,655112000
2011-04-01,0.42809797615814676,0.428555829060259,0.41092826035959507,0.41665151715278625,850072000
2011-04-04,0.4166515843783602,0.4177962304635817,0.3987950727002862,0.4017711579799652,924328000
2011-04-05,0.4077231790068229,0.4109281759538042,0.4015420705811364,0.4024578034877777,821076000
2011-04-06,0.4054340043964671,0.4058918573363465,0.3962768091463136,0.3997107744216919,856984000
2011-04-07,0.40062644154331906,0.4168804240154137,0.3990239427635165,0.41436219215393066,1021208000
2011-04-08,0.4175672903303313,0.4175672903303313,0.4006265118947437,0.4017711579799652,746552000
2011-04-11,0.4033735281754341,0.4054339068449129,0.39215601104012954,0.3965056538581848,546208000
2011-04-12,0.39261383629991353,0.40039741573001886,0.38528808237686774,0.39765027165412903,840756000
2011-04-13,0.40177110635259683,0.4090968348985593,0.3967346696829046,0.4065786302089691,749588000
2011-04-14,0.40291566261980694,0.4239771650265586,0.4006263712530301,0.4237482249736786,1254704000
2011-04-15,0.4205434135273939,0.4335924019078651,0.4184830340139163,0.4283270239830017,969720000
