Date,Open,High,Low,Close,Volume
2024-07-01,210.26855134899324,215.64200216221636,210.10001313722785,214.88853454589844,60402900
2024-07-02,214.29369867156123,218.48738234159504,213.2527281692765,218.37832641601562,58046200
2024-07-03,218.11063203893852,219.64732360839844,217.1489612238199,219.64732360839844,37369800
2024-07-05,219.74646963306245,224.50525038603786,219.74646963306245,224.3961944580078,60412400
2024-07-08,225.13972278278513,225.89320550199054,221.3327047505454,225.86346435546875,59085900
2024-07-09,225.97252074204383,227.42989753320916,224.4259205051531,226.71607971191406,48076100
2024-07-10,227.3307526887298,231.07828847688273,227.28117906796422,230.97914123535156,62627700
2024-07-11,229.40280147827102,230.39421338925845,223.83107137940016,225.61561584472656,64710600
2024-07-12,226.9540066999144,230.64206011910093,226.71606240173486,228.56008911132812,53046500
2024-07-15,234.44908623752588,235.1926451763578,231.08820043911544,232.38694763183594,62631300
2024-07-16,232.98180687397965,234.24090427881208,230.33473879844306,232.80335998535156,43234300
2024-07-17,227.47946461019197,229.47221227385296,224.69359950369105,226.91436767578125,57345900
2024-07-18,228.3023336745397,228.46096321097224,220.36112971273346,222.2547149658203,66034600
2024-07-19,222.88925101284036,224.85224251867803,221.36246807560826,222.3836212158203,49151500
2024-07-22,225.06043082550624,225.82382229500527,221.17409763275575,222.03663635253906,48201800
2024-07-23,222.44310313331528,224.9910392063895,220.7676144514488,223.07760620117188,39960300
2024-07-24,222.07627816799848,222.86941075843336,215.26528287042115,216.6631622314453,61777600
2024-07-25,217.0498282561097,218.95335266428125,212.7768448313927,215.62220764160156,51391200
2024-07-26,216.82176985722595,217.60499369491455,214.15486954444728,216.088134765625,41601300
2024-07-29,215.09674706599597,217.41664743865044,213.8971319294418,216.36575317382812,36311800
2024-07-30,217.3075942808937,218.43780333279796,214.26395224147618,216.9209442138672,41643800
2024-07-31,219.5382417741392,221.8978068103832,218.73520059867647,220.17274475097656,50036300
2024-08-01,222.44305961814192,222.55211552070895,215.15619200105087,216.48468017578125,62501000
2024-08-02,217.2679231335739,223.66254232334134,215.84030263063204,217.97183227539062,105568600
2024-08-05,197.38019703112641,211.66644653820467,194.31673780556494,207.4727783203125,119548600
2024-08-06,203.53686913101606,208.18659343179937,199.34320096724198,205.45028686523438,69660500
2024-08-07,205.12313014700663,211.80525225793107,204.61751548926864,208.01806640625,63516400
2024-08-08,211.27979376271134,212.36042911915672,207.03655197769595,211.4780731201172,47161100
2024-08-09,210.27848952903548,214.91829038971974,210.1496011292121,214.3829345703125,42201600
2024-08-12,214.4623401059105,217.8767320905019,213.9958359256548,215.91146850585938,38028100
2024-08-13,217.3804780396727,220.23905460642766,217.3804780396727,219.62367248535156,44155300
2024-08-14,218.9288446755302,221.37053243582614,218.06530765715263,220.07028198242188,41960600
2024-08-15,222.9288713384501,223.67329096872731,221.10255033510867,223.0479736328125,46414000
2024-08-16,222.25391598005478,225.14226768918678,221.98592068094572,224.36807250976562,44340200
2024-08-19,224.0405257400108,224.30852103873067,221.38045847347976,224.20925903320312,40687800
2024-08-20,224.0901616619868,225.47973889834265,223.7725353535306,224.82464599609375,30299000
2024-08-21,224.83457153469638,226.2836998547364,223.37550792716294,224.7154541015625,34765500
2024-08-22,226.0950979165247,226.64100861280963,222.2340424758978,222.85935974121094,43695300
2024-08-23,223.9809934126029,226.5219434569281,222.66088738350675,225.15220642089844,38677300
2024-08-26,225.07279660900764,225.58893181224732,222.22415556593285,225.4896697998047,30602200
2024-08-27,224.31843379232603,227.14723425887112,223.21669220638537,226.3333282470703,35934600
2024-08-28,226.2241777594259,228.149745768746,224.0008388469185,224.80482482910156,38052200
2024-08-29,228.38796742499142,231.18697758967758,227.1770435151196,228.08026123046875,51906300
2024-08-30,228.4772602189495,228.68568922028223,225.78741746908054,227.29611206054688,52990800
2024-09-03,226.84948058831634,227.2961293418145,219.52438650802387,221.11248779296875,50190600
2024-09-04,220.01074262314262,220.12984491677884,215.86183603349318,219.20677185058594,43840200
2024-09-05,219.9809679444758,223.80231295165626,219.87178579311316,220.7253875732422,36615400
2024-09-06,222.28368749781316,223.56409767944487,218.13479623481732,219.17698669433594,48423000
2024-09-09,219.17700018247805,219.6236489368284,215.09757995493325,219.26632690429688,67180000
2024-09-10,217.29112653781655,219.83207646515766,215.1174187834135,218.47227478027344,51591000
2024-09-11,219.81224273641337,221.4301044903715,216.26879790334314,221.00331115722656,44587100
2024-09-12,220.84449248276735,221.8866830044339,218.1844402475294,221.11248779296875,37455600
2024-09-13,221.91644846858938,222.37301734416337,220.25887596851652,220.844482421875,36766600
2024-09-16,214.9288136198369,215.6037619118882,212.32831274384958,214.71046447753906,59357400
2024-09-17,214.14471619981742,215.28615358843467,212.904016801209,215.17697143554688,45519300
2024-09-18,215.931307109631,221.05291740528648,215.92137182236397,219.04794311523438,59894900
2024-09-19,223.31597824995185,228.11004268622213,222.95865620671253,227.16709899902344,66781300
2024-09-20,228.25889437635817,231.35567496568984,225.9263736470506,226.50205993652344,318679900
2024-09-23,225.64847983003366,227.74278104335218,224.12986496132828,224.7849578857422,54146000
2024-09-24,226.94872814757065,227.64353192764617,224.05045616714196,225.67825317382812,43556100
2024-09-25,223.25638097071698,225.59882178569194,222.35316341740713,224.6856689453125,42308700
2024-09-26,225.608784129346,226.79985253593196,223.73284722402752,225.8271484375,36636700
2024-09-27,226.76013618443497,227.81224676693589,225.60876359989413,226.09510803222656,34026000
2024-09-30,228.3283747151782,231.266357421875,227.9412771261621,231.266357421875,54541900
2024-10-01,227.81227091446172,227.94129335648356,222.0752779583648,224.5269012451172,63285000
2024-10-02,224.20925878310885,225.67824256269316,221.360617941662,225.09263610839844,32880600
2024-10-03,223.4648504260935,225.12242301224842,221.65839996957536,223.99090576171875,34044200
2024-10-04,226.20430944090455,226.30357145139808,222.46237094034984,225.1125030517578,37245100
2024-10-07,222.8296017820206,224.01074997862722,219.68319006872073,220.04051208496094,39505400
2024-10-08,222.63110049734397,224.298593199742,221.58890998571715,224.0901641845703,31855700
2024-10-09,223.55416342639623,228.0405364361267,223.15714569962594,227.83209228515625,33591100
2024-10-10,226.08521111865923,227.7924147414137,225.47974919262126,227.33583068847656,28183500
2024-10-11,227.5938974682738,227.70307961960657,225.6484741750507,225.85691833496094,31759200
2024-10-14,226.99836439928595,230.00581860221664,226.89911753216435,229.5790252685547,39882100
2024-10-15,231.87181141001133,235.72294688412148,230.64103225198252,232.1100311279297,64751400
2024-10-16,229.87676649695567,230.39288648800354,228.1298522341637,230.055419921875,34082200
2024-10-17,231.69315867439417,232.11004699556463,228.8048220166126,230.4226837158203,32993800
2024-10-18,234.42267769537074,234.42267769537074,232.2688255608399,233.25146484375,46431500
2024-10-21,232.7055796017645,235.08773156933626,232.7055796017645,234.72047424316406,36254500
2024-10-22,232.14974382855843,234.4624093106695,230.86934872103873,234.10508728027344,38846600
2024-10-23,232.33831918874512,233.3904297884605,226.06533615950997,229.0430145263672,52287000
2024-10-24,228.26882480795348,229.10258628095696,226.71051430099084,228.8544464111328,31109500
2024-10-25,228.03062932515897,231.484732210271,227.86189602437614,229.68820190429688,38802300
2024-10-28,231.58399967772363,232.98349712196287,230.81972458948547,231.66339111328125,36087100
2024-10-29,231.36564539627622,232.58648944554818,230.59145013134693,231.931396484375,35417200
2024-10-30,230.8792736886572,231.73287549326048,227.8420439394486,228.38795471191406,47070900
2024-10-31,227.63359787833264,228.11995749798112,223.69313535160188,224.2291259765625,64370100
2024-11-01,219.32586653780092,223.67328184782377,218.6310779402587,221.25143432617188,65276700
2024-11-04,219.34570882983752,221.13230364643434,218.07523400035532,220.3581085205078,44944500
2024-11-05,220.14969745378525,222.28369429475046,219.49460455688452,221.78741455078125,28111300
2024-11-06,220.95365355112233,224.38791581537038,219.54422098922427,221.06283569335938,54561100
2024-11-07,222.95865940199351,226.18447798056903,222.89910825147632,225.78744506835938,42137700
2024-11-08,225.72780810336752,227.20835428792034,224.9726384261151,225.51914978027344,38328800
2024-11-11,223.57158868270503,224.26714170400084,220.0938084143074,222.8064727783203,42005600
2024-11-12,223.12444853772337,224.15783943194586,221.9420008205612,222.8064727783203,40398300
2024-11-13,222.5878574334345,225.21109667354565,221.3457931121334,223.69081115722656,48566200
2024-11-14,223.5914518391994,227.41700079571672,223.5715745650122,226.77113342285156,44923900
2024-11-15,224.96270031544069,225.47940335635096,222.8462328667566,223.57159423828125,47923700
2024-11-18,223.8199993254601,228.28149999782985,223.74050538640262,226.57241821289062,44633700
2024-11-19,225.53899960732684,228.69881907074455,225.22103903072198,226.83074951171875,36211800
2024-11-20,226.61215353970658,228.47027695087482,224.45593165289552,227.5461883544922,35169600
2024-11-21,227.42695953023323,228.69883223369175,224.2770861035494,227.06924438476562,42108300
2024-11-22,226.61216818417898,229.25528492407807,226.61216818417898,228.41067504882812,38168300
2024-11-25,229.99057974831032,231.7692092379923,228.28149797848934,231.39161682128906,90152800
2024-11-26,231.8487208075284,234.07450576495518,231.8487208075284,233.56773376464844,45986200
2024-11-27,232.9814664022851,234.1937224347506,232.32565277909848,233.43853759765625,33498400
2024-11-29,233.3192972938568,236.3002516789311,232.48463370489634,235.82330322265625,28481400
2024-12-02,235.76367580720535,239.26131787624368,235.65437354492806,238.06893920898438,48137100
2024-12-03,238.28756099978403,241.21882985808793,237.3833345065081,241.10952758789062,38861000
2024-12-04,241.32814402991647,242.56027739454964,239.7184333911867,241.46725463867188,44383900
2024-12-05,242.4410361127995,242.98753231090083,240.59284370740727,241.49705505371094,40033900
2024-12-06,241.36787220390693,243.07695387436263,240.5431396985891,241.29830932617188,36870600
2024-12-09,240.29475369946152,245.67041216886827,240.21525975684386,245.1835174560547,44649200
2024-12-10,245.32261857013248,246.63424582967986,243.7824557106041,246.19703674316406,36914800
2024-12-11,246.38582450957213,249.2077910379196,244.69660488558225,244.92515563964844,45205800
2024-12-12,245.32260415969785,247.1608653940442,244.1202792424049,246.3858184814453,32777500
2024-12-13,246.24671899982582,247.70737273801882,244.67674782957272,246.55474853515625,33155300
2024-12-16,246.4156638354876,249.78414212694497,246.07781077104264,249.4462890625,51694800
2024-12-17,248.49237939681157,252.2185726786221,248.19428090188288,251.87078857421875,51356400
2024-12-18,250.55917390522964,252.6657103008961,246.1672359539693,246.4752655029297,56774100
2024-12-19,245.92873792847348,250.400169527173,245.5213371883983,248.20419311523438,60882300
2024-12-20,246.46531011815415,253.38113119374523,244.13023820234332,252.87437438964844,147495300
2024-12-23,253.15258832932108,254.02699130961165,251.84096111600803,253.6494140625,40858800
2024-12-24,253.86804957710976,256.5707679464462,253.6693071300515,256.56085205078125,23234700
2024-12-26,256.5508929178466,258.44877099351584,255.99445048269988,257.3756103515625,27237100
2024-12-27,256.19314630806485,257.05764856283577,251.45343969164696,253.96737670898438,42355300
2024-12-30,250.6287005424076,251.8906421270002,249.15810064436016,250.59889221191406,35557500
