,Date,Stock_symbol,AvgSentiment,HeadlineCount,AvgConfidence
33,2018-09-14 00:00:00+00:00,GOOGL,0.0,1,0.6359459757804871
34,2018-09-18 00:00:00+00:00,GOOGL,0.5,2,0.9106546342372894
35,2018-09-19 00:00:00+00:00,GOOGL,0.0,1,0.79085773229599
36,2018-09-20 00:00:00+00:00,GOOGL,-0.5,2,0.7973346412181854
37,2018-09-21 00:00:00+00:00,GOOGL,0.5,2,0.7037389874458313
38,2018-09-24 00:00:00+00:00,GOOGL,0.25,4,0.8821016103029251
39,2018-09-25 00:00:00+00:00,GOOGL,0.3333333333333333,6,0.7438261111577352
40,2018-09-26 00:00:00+00:00,GOOGL,0.2,5,0.7644836783409119
41,2018-09-27 00:00:00+00:00,GOOGL,0.0,1,0.9257023334503174
42,2018-09-28 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.7397790551185608
43,2018-10-01 00:00:00+00:00,GOOGL,0.0,2,0.8270341753959656
44,2018-10-02 00:00:00+00:00,GOOGL,0.0,3,0.9073968529701233
45,2018-10-03 00:00:00+00:00,GOOGL,0.0,1,0.8844911456108093
46,2018-10-04 00:00:00+00:00,GOOGL,0.0,2,0.647835910320282
47,2018-10-05 00:00:00+00:00,GOOGL,0.0,1,0.9400917887687684
48,2018-10-08 00:00:00+00:00,GOOGL,-0.2727272727272727,11,0.7841538841074164
49,2018-10-09 00:00:00+00:00,GOOGL,-0.4,5,0.836492395401001
50,2018-10-10 00:00:00+00:00,GOOGL,0.5,2,0.67061847448349
51,2018-10-11 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.7955331802368164
52,2018-10-12 00:00:00+00:00,GOOGL,1.0,4,0.7830062806606293
53,2018-10-15 00:00:00+00:00,GOOGL,-1.0,1,0.9603885412216188
54,2018-10-16 00:00:00+00:00,GOOGL,0.0,4,0.8500887304544449
55,2018-10-17 00:00:00+00:00,GOOGL,0.0,1,0.6968303918838501
56,2018-10-18 00:00:00+00:00,GOOGL,-0.16666666666666666,6,0.7464979787667593
57,2018-10-19 00:00:00+00:00,GOOGL,0.0,2,0.8664656579494476
58,2018-10-22 00:00:00+00:00,GOOGL,-0.25,4,0.7595386803150177
59,2018-10-23 00:00:00+00:00,GOOGL,0.0,3,0.7411584953467051
60,2018-10-24 00:00:00+00:00,GOOGL,0.0,5,0.8532158851623535
61,2018-10-25 00:00:00+00:00,GOOGL,0.18181818181818182,11,0.8447446227073669
62,2018-10-26 00:00:00+00:00,GOOGL,-0.5555555555555556,9,0.7895762589242723
63,2018-10-28 00:00:00+00:00,GOOGL,0.0,1,0.9442014694213868
64,2018-10-29 00:00:00+00:00,GOOGL,0.0,3,0.8824825882911682
65,2018-10-30 00:00:00+00:00,GOOGL,0.0,2,0.6719782948493958
66,2018-10-31 00:00:00+00:00,GOOGL,1.0,2,0.8277655243873596
67,2018-11-01 00:00:00+00:00,GOOGL,0.25,4,0.8977629095315933
68,2018-11-02 00:00:00+00:00,GOOGL,-0.6666666666666666,3,0.6818476319313049
69,2018-11-04 00:00:00+00:00,GOOGL,0.0,1,0.943365514278412
70,2018-11-06 00:00:00+00:00,GOOGL,0.0,1,0.760815441608429
71,2018-11-07 00:00:00+00:00,GOOGL,0.5,4,0.7500096261501312
72,2018-11-08 00:00:00+00:00,GOOGL,0.0,1,0.924711287021637
73,2018-11-13 00:00:00+00:00,GOOGL,0.5,2,0.752409040927887
74,2018-11-14 00:00:00+00:00,GOOGL,-0.25,4,0.8486483991146088
75,2018-11-15 00:00:00+00:00,GOOGL,-0.16666666666666666,6,0.841917504866918
76,2018-11-16 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.8034197489420573
77,2018-11-17 00:00:00+00:00,GOOGL,0.0,1,0.9416732788085938
78,2018-11-19 00:00:00+00:00,GOOGL,-1.0,1,0.972495138645172
79,2018-11-20 00:00:00+00:00,GOOGL,-1.0,1,0.958100974559784
80,2018-11-21 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.8260942498842875
81,2018-11-22 00:00:00+00:00,GOOGL,0.0,1,0.7266712188720703
82,2018-11-26 00:00:00+00:00,GOOGL,-0.2,5,0.8379515886306763
83,2018-11-27 00:00:00+00:00,GOOGL,-0.16666666666666666,6,0.8282690544923147
84,2018-11-28 00:00:00+00:00,GOOGL,0.0,2,0.7127298414707184
85,2018-11-29 00:00:00+00:00,GOOGL,0.0,1,0.9091907143592834
86,2018-11-30 00:00:00+00:00,GOOGL,0.0,1,0.921699285507202
87,2018-12-03 00:00:00+00:00,GOOGL,0.0,2,0.8691776990890503
88,2018-12-04 00:00:00+00:00,GOOGL,0.5,2,0.8127415776252747
89,2018-12-05 00:00:00+00:00,GOOGL,0.5,2,0.6909251511096954
90,2018-12-06 00:00:00+00:00,GOOGL,-0.25,4,0.6754036247730255
91,2018-12-07 00:00:00+00:00,GOOGL,0.0,1,0.9201728105545044
92,2018-12-09 00:00:00+00:00,GOOGL,0.0,1,0.8455657362937927
93,2018-12-10 00:00:00+00:00,GOOGL,-0.5,2,0.6662362664937973
94,2018-12-11 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.817307194073995
95,2018-12-12 00:00:00+00:00,GOOGL,-0.5,2,0.7569735646247864
96,2018-12-13 00:00:00+00:00,GOOGL,0.25,4,0.7810201495885849
97,2018-12-17 00:00:00+00:00,GOOGL,-0.5,2,0.7739546895027161
98,2018-12-18 00:00:00+00:00,GOOGL,-0.5,2,0.728436291217804
99,2018-12-20 00:00:00+00:00,GOOGL,-0.5,2,0.9068342745304108
100,2018-12-23 00:00:00+00:00,GOOGL,-0.5,2,0.945843368768692
101,2018-12-24 00:00:00+00:00,GOOGL,-1.0,1,0.9141489863395692
102,2018-12-26 00:00:00+00:00,GOOGL,0.0,1,0.7438458204269409
103,2018-12-27 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.7939096887906393
104,2018-12-28 00:00:00+00:00,GOOGL,0.0,1,0.8949045538902283
105,2018-12-30 00:00:00+00:00,GOOGL,0.0,1,0.9440069198608398
106,2019-01-02 00:00:00+00:00,GOOGL,-1.0,1,0.970177412033081
107,2019-01-03 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.8502361377080282
108,2019-01-04 00:00:00+00:00,GOOGL,0.25,4,0.8604113161563873
109,2019-01-06 00:00:00+00:00,GOOGL,0.0,1,0.942310869693756
110,2019-01-07 00:00:00+00:00,GOOGL,0.16666666666666666,6,0.6708138187726339
111,2019-01-09 00:00:00+00:00,GOOGL,1.0,1,0.4676213562488556
112,2019-01-10 00:00:00+00:00,GOOGL,-0.75,4,0.9184960722923279
113,2019-01-14 00:00:00+00:00,GOOGL,-0.6666666666666666,3,0.7893322507540385
114,2019-01-16 00:00:00+00:00,GOOGL,0.0,1,0.9260201454162598
115,2019-01-17 00:00:00+00:00,GOOGL,-0.5,2,0.8907635807991028
116,2019-01-22 00:00:00+00:00,GOOGL,0.0,3,0.8059492707252502
117,2019-01-23 00:00:00+00:00,GOOGL,1.0,1,0.911820948123932
118,2019-01-24 00:00:00+00:00,GOOGL,-1.0,3,0.919753352801005
119,2019-01-25 00:00:00+00:00,GOOGL,0.0,1,0.7346047759056091
120,2019-01-26 00:00:00+00:00,GOOGL,0.0,1,0.7027760744094849
121,2019-01-28 00:00:00+00:00,GOOGL,0.5,2,0.7310233414173126
122,2019-01-29 00:00:00+00:00,GOOGL,1.0,1,0.839786946773529
123,2019-01-30 00:00:00+00:00,GOOGL,0.0,2,0.9281141459941864
124,2019-01-31 00:00:00+00:00,GOOGL,-0.6666666666666666,3,0.6414576172828674
125,2019-02-01 00:00:00+00:00,GOOGL,1.0,1,0.679283857345581
126,2019-02-04 00:00:00+00:00,GOOGL,0.4117647058823529,17,0.8364245400709265
127,2019-02-05 00:00:00+00:00,GOOGL,0.15384615384615385,13,0.7280067870250115
128,2019-02-06 00:00:00+00:00,GOOGL,0.0,1,0.7689808011054993
129,2019-02-07 00:00:00+00:00,GOOGL,-0.6666666666666666,3,0.8207639654477438
130,2019-02-11 00:00:00+00:00,GOOGL,0.0,1,0.8824462294578552
131,2019-02-12 00:00:00+00:00,GOOGL,0.0,2,0.4684266448020935
132,2019-02-13 00:00:00+00:00,GOOGL,0.5,2,0.9130282998085022
133,2019-02-14 00:00:00+00:00,GOOGL,-0.25,4,0.7755177989602089
134,2019-02-15 00:00:00+00:00,GOOGL,-0.2,5,0.8328657507896423
135,2019-02-19 00:00:00+00:00,GOOGL,1.0,2,0.8263930678367615
136,2019-02-20 00:00:00+00:00,GOOGL,0.0,2,0.930760532617569
137,2019-02-21 00:00:00+00:00,GOOGL,-0.5,4,0.8263505101203918
138,2019-02-22 00:00:00+00:00,GOOGL,-1.0,1,0.7845191955566406
139,2019-02-23 00:00:00+00:00,GOOGL,0.0,1,0.9161309599876404
140,2019-02-26 00:00:00+00:00,GOOGL,1.0,1,0.6849820017814636
141,2019-02-28 00:00:00+00:00,GOOGL,0.0,1,0.6629395484924316
142,2019-03-01 00:00:00+00:00,GOOGL,0.0,1,0.9383886456489564
143,2019-03-04 00:00:00+00:00,GOOGL,0.0,2,0.8689994812011719
144,2019-03-05 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.6296642422676086
145,2019-03-06 00:00:00+00:00,GOOGL,0.0,1,0.7343637347221375
146,2019-03-08 00:00:00+00:00,GOOGL,0.5,2,0.7715827822685242
147,2019-03-11 00:00:00+00:00,GOOGL,0.0,1,0.9332143664360046
148,2019-03-12 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.6978575388590494
149,2019-03-13 00:00:00+00:00,GOOGL,0.0,2,0.8559411764144897
150,2019-03-14 00:00:00+00:00,GOOGL,0.5,2,0.7141783833503723
151,2019-03-15 00:00:00+00:00,GOOGL,0.0,3,0.8623678882916769
152,2019-03-19 00:00:00+00:00,GOOGL,0.0,11,0.8005117259242318
153,2019-03-20 00:00:00+00:00,GOOGL,-0.5,6,0.8927653531233469
154,2019-03-21 00:00:00+00:00,GOOGL,0.0,1,0.8828761577606201
155,2019-03-25 00:00:00+00:00,GOOGL,-0.5,2,0.8781348764896393
156,2019-03-26 00:00:00+00:00,GOOGL,0.0,3,0.8731284340222677
157,2019-03-27 00:00:00+00:00,GOOGL,-0.5,2,0.8638491630554199
158,2019-03-28 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.8315041661262512
159,2019-03-29 00:00:00+00:00,GOOGL,0.0,1,0.8359338641166687
160,2019-04-01 00:00:00+00:00,GOOGL,-0.5,2,0.8992213904857635
161,2019-04-02 00:00:00+00:00,GOOGL,0.5,2,0.8945121467113495
162,2019-04-04 00:00:00+00:00,GOOGL,-1.0,1,0.7851393818855286
163,2019-04-05 00:00:00+00:00,GOOGL,0.0,1,0.8549239635467529
164,2019-04-08 00:00:00+00:00,GOOGL,0.0,3,0.8965326150258383
165,2019-04-09 00:00:00+00:00,GOOGL,0.5,4,0.7432059347629547
166,2019-04-10 00:00:00+00:00,GOOGL,0.25,4,0.9205897301435471
167,2019-04-11 00:00:00+00:00,GOOGL,0.0,1,0.9290615320205688
168,2019-04-15 00:00:00+00:00,GOOGL,0.0,2,0.6812169849872589
169,2019-04-16 00:00:00+00:00,GOOGL,0.0,3,0.8349510629971822
170,2019-04-17 00:00:00+00:00,GOOGL,0.0,2,0.7438153624534607
171,2019-04-18 00:00:00+00:00,GOOGL,0.0,2,0.9170971810817719
172,2019-04-19 00:00:00+00:00,GOOGL,0.0,1,0.8210134506225586
173,2019-04-22 00:00:00+00:00,GOOGL,0.0,1,0.6777687072753906
174,2019-04-23 00:00:00+00:00,GOOGL,0.25,4,0.8012915700674057
175,2019-04-24 00:00:00+00:00,GOOGL,1.0,1,0.713325560092926
176,2019-04-25 00:00:00+00:00,GOOGL,0.0,2,0.778245210647583
177,2019-04-29 00:00:00+00:00,GOOGL,-0.25,8,0.8638816997408867
178,2019-04-30 00:00:00+00:00,GOOGL,-0.35714285714285715,14,0.7892804230962481
179,2019-05-01 00:00:00+00:00,GOOGL,-0.25,8,0.729081004858017
180,2019-05-02 00:00:00+00:00,GOOGL,-0.25,4,0.8431649059057236
181,2019-05-05 00:00:00+00:00,GOOGL,0.0,1,0.9420258402824402
182,2019-05-06 00:00:00+00:00,GOOGL,0.0,2,0.9179969131946564
183,2019-05-07 00:00:00+00:00,GOOGL,0.0,4,0.8287463337182999
184,2019-05-08 00:00:00+00:00,GOOGL,0.0,4,0.8966198563575745
185,2019-05-09 00:00:00+00:00,GOOGL,0.0,2,0.9617317020893097
186,2019-05-10 00:00:00+00:00,GOOGL,0.0,1,0.7023695707321167
187,2019-05-14 00:00:00+00:00,GOOGL,0.0,1,0.8718684315681458
188,2019-05-15 00:00:00+00:00,GOOGL,0.2,5,0.7537877917289734
189,2019-05-16 00:00:00+00:00,GOOGL,1.0,1,0.9001125693321228
190,2019-05-17 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.6984007159868876
191,2019-05-18 00:00:00+00:00,GOOGL,0.0,1,0.9400381445884703
192,2019-05-19 00:00:00+00:00,GOOGL,-1.0,1,0.9344852566719056
193,2019-05-20 00:00:00+00:00,GOOGL,-0.5,4,0.8389896899461746
194,2019-05-21 00:00:00+00:00,GOOGL,0.5,4,0.7209591269493103
195,2019-05-22 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.7185034354527792
196,2019-05-23 00:00:00+00:00,GOOGL,0.25,4,0.8072299212217331
197,2019-05-24 00:00:00+00:00,GOOGL,-0.5,2,0.7461564540863037
198,2019-05-27 00:00:00+00:00,GOOGL,0.0,1,0.9340747594833374
199,2019-05-28 00:00:00+00:00,GOOGL,0.0,2,0.91759192943573
200,2019-05-29 00:00:00+00:00,GOOGL,-0.2,5,0.7936810731887818
201,2019-05-30 00:00:00+00:00,GOOGL,0.0,1,0.6997513771057129
202,2019-05-31 00:00:00+00:00,GOOGL,0.0,2,0.9520492553710938
203,2019-06-01 00:00:00+00:00,GOOGL,0.0,1,0.9183546900749208
204,2019-06-02 00:00:00+00:00,GOOGL,-1.0,2,0.8711329102516174
205,2019-06-03 00:00:00+00:00,GOOGL,-0.13333333333333333,15,0.7659536182880402
206,2019-06-04 00:00:00+00:00,GOOGL,-0.25,4,0.7498251050710678
207,2019-06-05 00:00:00+00:00,GOOGL,0.0,2,0.9173643589019775
208,2019-06-06 00:00:00+00:00,GOOGL,0.0,4,0.9318817257881165
209,2019-06-07 00:00:00+00:00,GOOGL,0.0,3,0.7824727296829224
210,2019-06-08 00:00:00+00:00,GOOGL,0.0,2,0.9369734227657318
211,2019-06-10 00:00:00+00:00,GOOGL,0.125,8,0.7910866513848305
212,2019-06-11 00:00:00+00:00,GOOGL,-0.42857142857142855,7,0.903444128377097
213,2019-06-12 00:00:00+00:00,GOOGL,0.5,2,0.7382881343364716
214,2019-06-13 00:00:00+00:00,GOOGL,0.0,4,0.7756594270467758
215,2019-06-14 00:00:00+00:00,GOOGL,0.0,2,0.7177160680294037
216,2019-06-17 00:00:00+00:00,GOOGL,0.0,3,0.8834338188171387
217,2019-06-18 00:00:00+00:00,GOOGL,0.3333333333333333,6,0.7856145997842153
218,2019-06-19 00:00:00+00:00,GOOGL,0.0,2,0.7510073781013489
219,2019-06-20 00:00:00+00:00,GOOGL,-0.25,4,0.7460095882415771
220,2019-06-21 00:00:00+00:00,GOOGL,0.0,1,0.8360117673873901
221,2019-06-24 00:00:00+00:00,GOOGL,-0.25,4,0.7909046411514282
222,2019-06-25 00:00:00+00:00,GOOGL,-1.0,1,0.8122462630271912
223,2019-06-26 00:00:00+00:00,GOOGL,-0.3333333333333333,6,0.7493794957796732
224,2019-06-27 00:00:00+00:00,GOOGL,-0.5,2,0.7422763705253601
225,2019-07-01 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.7790186007817587
226,2019-07-02 00:00:00+00:00,GOOGL,0.0,1,0.8300621509552002
227,2019-07-07 00:00:00+00:00,GOOGL,0.0,1,0.8804022073745728
228,2019-07-09 00:00:00+00:00,GOOGL,0.0,4,0.9286121726036072
229,2019-07-11 00:00:00+00:00,GOOGL,-0.2,5,0.7976862192153931
230,2019-07-12 00:00:00+00:00,GOOGL,0.0,2,0.9140913486480712
231,2019-07-15 00:00:00+00:00,GOOGL,-1.0,2,0.7221678793430328
232,2019-07-16 00:00:00+00:00,GOOGL,0.0,4,0.8048621565103531
233,2019-07-17 00:00:00+00:00,GOOGL,-0.16666666666666666,6,0.8448324302832285
234,2019-07-18 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.8907371163368225
235,2019-07-19 00:00:00+00:00,GOOGL,-0.5,2,0.7748316824436188
236,2019-07-21 00:00:00+00:00,GOOGL,-1.0,1,0.7411507368087769
237,2019-07-22 00:00:00+00:00,GOOGL,0.0,2,0.8333527445793152
238,2019-07-23 00:00:00+00:00,GOOGL,-0.5,4,0.8232174068689346
239,2019-07-24 00:00:00+00:00,GOOGL,-0.5,2,0.6327276527881622
240,2019-07-25 00:00:00+00:00,GOOGL,0.5,8,0.8036504834890366
241,2019-07-26 00:00:00+00:00,GOOGL,0.5185185185185185,27,0.7877956319738317
242,2019-07-27 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.6823065678278605
243,2019-07-28 00:00:00+00:00,GOOGL,0.0,2,0.8593766987323761
244,2019-07-29 00:00:00+00:00,GOOGL,0.0,2,0.6675305813550949
245,2019-07-30 00:00:00+00:00,GOOGL,-0.14285714285714285,7,0.7779991030693054
246,2019-07-31 00:00:00+00:00,GOOGL,0.0,4,0.8822623491287231
247,2019-08-01 00:00:00+00:00,GOOGL,-1.0,1,0.9104111194610596
248,2019-08-02 00:00:00+00:00,GOOGL,0.0,2,0.8815891146659851
249,2019-08-05 00:00:00+00:00,GOOGL,-1.0,1,0.971650004386902
250,2019-08-06 00:00:00+00:00,GOOGL,0.0,3,0.865111788113912
251,2019-08-07 00:00:00+00:00,GOOGL,0.5,2,0.8408981561660767
252,2019-08-08 00:00:00+00:00,GOOGL,1.0,3,0.776333232720693
253,2019-08-09 00:00:00+00:00,GOOGL,0.0,2,0.7501002252101898
254,2019-08-11 00:00:00+00:00,GOOGL,-1.0,1,0.597008228302002
255,2019-08-13 00:00:00+00:00,GOOGL,-0.25,4,0.9119744151830673
256,2019-08-14 00:00:00+00:00,GOOGL,0.0,1,0.8827762603759766
257,2019-08-15 00:00:00+00:00,GOOGL,0.0,2,0.8920818269252777
258,2019-08-16 00:00:00+00:00,GOOGL,0.5,2,0.9329719841480254
259,2019-08-19 00:00:00+00:00,GOOGL,0.0,5,0.8338700652122497
260,2019-08-20 00:00:00+00:00,GOOGL,1.0,1,0.8513142466545105
261,2019-08-21 00:00:00+00:00,GOOGL,0.0,1,0.5413564443588257
262,2019-08-22 00:00:00+00:00,GOOGL,0.0,5,0.8267179727554321
263,2019-08-23 00:00:00+00:00,GOOGL,-1.0,1,0.970986306667328
264,2019-08-26 00:00:00+00:00,GOOGL,0.5,4,0.8290178924798965
265,2019-08-27 00:00:00+00:00,GOOGL,-0.5,4,0.7744324505329132
266,2019-08-28 00:00:00+00:00,GOOGL,-0.6666666666666666,3,0.8446666598320007
267,2019-08-29 00:00:00+00:00,GOOGL,-1.0,1,0.894023597240448
268,2019-08-30 00:00:00+00:00,GOOGL,0.0,3,0.8869017561276754
269,2019-09-03 00:00:00+00:00,GOOGL,0.0,2,0.7361420094966888
270,2019-09-04 00:00:00+00:00,GOOGL,-0.16666666666666666,6,0.8378084798653921
271,2019-09-05 00:00:00+00:00,GOOGL,0.5,4,0.8430441468954086
272,2019-09-06 00:00:00+00:00,GOOGL,-0.25,8,0.8638303056359291
273,2019-09-07 00:00:00+00:00,GOOGL,0.0,1,0.9289807677268982
274,2019-09-09 00:00:00+00:00,GOOGL,-0.14285714285714285,7,0.8751231772559029
275,2019-09-10 00:00:00+00:00,GOOGL,0.5,2,0.7641438543796539
276,2019-09-12 00:00:00+00:00,GOOGL,-0.3333333333333333,6,0.7852395276228586
277,2019-09-13 00:00:00+00:00,GOOGL,0.0,1,0.5637631416320801
278,2019-09-15 00:00:00+00:00,GOOGL,0.0,1,0.9266076683998108
279,2019-09-16 00:00:00+00:00,GOOGL,0.0,3,0.8491926987965902
280,2019-09-19 00:00:00+00:00,GOOGL,0.0,2,0.7335962951183319
281,2019-09-20 00:00:00+00:00,GOOGL,1.0,1,0.7793222069740295
282,2019-09-23 00:00:00+00:00,GOOGL,0.0,5,0.8769890427589416
283,2019-09-24 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.7397491931915283
284,2019-09-25 00:00:00+00:00,GOOGL,0.0,1,0.8062774538993835
285,2019-09-26 00:00:00+00:00,GOOGL,0.0,1,0.8560431003570557
286,2019-09-29 00:00:00+00:00,GOOGL,-1.0,1,0.74947589635849
287,2019-09-30 00:00:00+00:00,GOOGL,0.0,2,0.9196169078350066
288,2019-10-02 00:00:00+00:00,GOOGL,0.0,5,0.8827548861503601
289,2019-10-03 00:00:00+00:00,GOOGL,0.0,1,0.9337153434753418
290,2019-10-04 00:00:00+00:00,GOOGL,0.0,2,0.8054829239845276
291,2019-10-07 00:00:00+00:00,GOOGL,0.0,1,0.8974007368087769
292,2019-10-08 00:00:00+00:00,GOOGL,0.0,1,0.9148626327514648
293,2019-10-09 00:00:00+00:00,GOOGL,0.0,2,0.8232007920742035
294,2019-10-10 00:00:00+00:00,GOOGL,-1.0,1,0.9152296781539916
295,2019-10-11 00:00:00+00:00,GOOGL,0.0,2,0.6981341242790222
296,2019-10-14 00:00:00+00:00,GOOGL,1.0,1,0.8738552927970886
297,2019-10-15 00:00:00+00:00,GOOGL,0.25,8,0.8245126605033875
298,2019-10-16 00:00:00+00:00,GOOGL,-0.5,2,0.7940306067466736
299,2019-10-17 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.7118526697158813
300,2019-10-18 00:00:00+00:00,GOOGL,0.0,1,0.806668758392334
301,2019-10-21 00:00:00+00:00,GOOGL,0.0,3,0.9310878316561381
302,2019-10-22 00:00:00+00:00,GOOGL,0.6666666666666666,3,0.8600232601165771
303,2019-10-23 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.8804833292961121
304,2019-10-25 00:00:00+00:00,GOOGL,0.0,4,0.8294977694749832
305,2019-10-28 00:00:00+00:00,GOOGL,-0.07692307692307693,13,0.8624686140280503
306,2019-10-29 00:00:00+00:00,GOOGL,0.36363636363636365,11,0.8191269907084379
307,2019-10-30 00:00:00+00:00,GOOGL,0.0,1,0.9439107179641724
308,2019-10-31 00:00:00+00:00,GOOGL,0.0,2,0.8529247343540192
309,2019-11-01 00:00:00+00:00,GOOGL,0.0,4,0.8348003923892975
310,2019-11-03 00:00:00+00:00,GOOGL,0.0,1,0.9406020641326904
311,2019-11-05 00:00:00+00:00,GOOGL,0.0,3,0.9188088774681091
312,2019-11-06 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.8006963531176249
313,2019-11-07 00:00:00+00:00,GOOGL,0.0,3,0.8252882361412048
314,2019-11-08 00:00:00+00:00,GOOGL,0.0,1,0.892551600933075
315,2019-11-11 00:00:00+00:00,GOOGL,0.16666666666666666,6,0.8149324854214987
316,2019-11-12 00:00:00+00:00,GOOGL,0.5,2,0.8773167729377747
317,2019-11-13 00:00:00+00:00,GOOGL,0.0,8,0.7547353282570839
318,2019-11-14 00:00:00+00:00,GOOGL,0.0,4,0.8281621187925339
319,2019-11-15 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.6983133455117544
320,2019-11-17 00:00:00+00:00,GOOGL,0.0,1,0.9431246519088744
321,2019-11-18 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.7350202401479086
322,2019-11-19 00:00:00+00:00,GOOGL,0.0,1,0.9283893704414368
323,2019-11-20 00:00:00+00:00,GOOGL,1.0,1,0.7189746499061584
324,2019-11-21 00:00:00+00:00,GOOGL,0.3333333333333333,3,0.7485373020172119
325,2019-11-25 00:00:00+00:00,GOOGL,-0.5,2,0.8252615332603455
326,2019-11-26 00:00:00+00:00,GOOGL,0.0,4,0.8363272994756699
327,2019-11-29 00:00:00+00:00,GOOGL,0.0,1,0.6007558703422546
328,2019-11-30 00:00:00+00:00,GOOGL,-1.0,1,0.7233978509902954
329,2019-12-01 00:00:00+00:00,GOOGL,0.0,1,0.9371852278709412
330,2019-12-02 00:00:00+00:00,GOOGL,-0.3333333333333333,3,0.8179949124654134
331,2019-12-03 00:00:00+00:00,GOOGL,-0.36363636363636365,11,0.7743935449556871
332,2019-12-04 00:00:00+00:00,GOOGL,0.0,8,0.7953108847141266
333,2019-12-05 00:00:00+00:00,GOOGL,-0.5,4,0.706610694527626
334,2019-12-06 00:00:00+00:00,GOOGL,0.25,4,0.8592012077569962
335,2019-12-08 00:00:00+00:00,GOOGL,0.0,3,0.914712925752004
336,2019-12-09 00:00:00+00:00,GOOGL,-0.6666666666666666,3,0.8211268186569214
337,2019-12-10 00:00:00+00:00,GOOGL,0.0,3,0.8301559487978617
338,2019-12-11 00:00:00+00:00,GOOGL,0.0,2,0.8830783069133759
